planet_id,planet_name,star_id,planet_type,orbital_distance_au,mass,radius,gravity,temperature,water_percentage,atmosphere_type,resource_score,habitability_score
ce0bfb51ff,Nu Bulge-d,9a8edaf5,Desert,0.4767,0.809,0.9444,0.9071,424.92,1.93,Moderate,38.64,51.05
7c6fa01df7,Nu Bulge-e,9a8edaf5,Rocky,0.979,0.2167,0.6617,0.4948,296.5,4.54,None,34.52,65.65
9beb252ad2,Nu Bulge-f,9a8edaf5,Super Earth,1.9472,7.5131,1.8312,2.2404,210.24,55.14,Dense,50.28,74.11
ee07315674,Nu Bulge-g,9a8edaf5,Rocky,4.2147,0.1146,0.5572,0.3692,142.9,27.04,None,37.1,27.16
0bde948288,Nu Bulge-h,9a8edaf5,Ice,8.2854,0.8486,0.9519,0.9364,101.92,34.07,Thin,24.1,31.0
80eb8afde9,Nu Bulge-i,9a8edaf5,Ice,10.8387,0.3985,0.7588,0.6921,89.11,20.46,Thin,23.06,27.0
14fcf0b903,Nu Bulge-j,9a8edaf5,Gas Giant,15.7088,20.868,4.0742,1.2572,74.02,0.0,Hydrogen-Helium,32.72,11.4
7d0a1075ea,Nu Bulge-k,9a8edaf5,Gas Giant,30.7078,3008.0752,5.2238,110.2361,52.94,0.0,Hydrogen-Helium,29.36,0.0
0c7a852b6a,Webb-1115-b,c973d2e2,Gas Giant,0.1647,3341.569,5.2513,121.1768,96.49,0.0,Hydrogen-Helium,42.24,3.65
f231af0af5,Webb-1115-c,c973d2e2,Ice,0.2154,0.6201,0.8665,0.826,84.38,16.73,Thin,38.33,25.79
7e92a5f4b6,Webb-1115-d,c973d2e2,Gas Giant,0.3196,19.9414,4.065,1.2068,69.26,0.0,Hydrogen-Helium,45.97,10.93
b54f949f78,Webb-1115-e,c973d2e2,Ice,0.5909,1.4278,1.1128,1.1531,50.94,12.06,Reducing,31.32,18.41
fb6efce11c,Webb-1115-f,c973d2e2,Gas Giant,1.0395,1181.1564,4.9852,47.527,38.41,0.0,Hydrogen-Helium,37.46,0.0
57689cd054,Webb-1115-g,c973d2e2,Gas Giant,1.7287,105.9326,4.419,5.4249,29.78,0.0,Hydrogen-Helium,37.05,0.0
0d411369a1,Sigma Cygni-b,57b3f2a1,Ice,0.4139,1.9391,1.2198,1.3033,62.63,10.53,Reducing,34.57,18.37
ae2834081e,Sigma Cygni-c,57b3f2a1,Gas Giant,0.6555,1570.2955,5.0567,61.4111,49.77,0.0,Hydrogen-Helium,40.82,0.0
294a343392,Sigma Cygni-d,57b3f2a1,Gas Giant,1.1454,41.2799,4.2156,2.3229,37.65,0.0,Hydrogen-Helium,39.42,4.51
2e8bc935ad,Tau Galacticis-b,2b7fa0d2,Desert,0.4814,0.2799,0.709,0.5567,498.32,0.3,Thin,32.11,37.5
076a611094,Tau Galacticis-c,2b7fa0d2,Desert,0.9888,0.5986,0.8706,0.7897,347.71,0.64,Thin,30.05,60.7
884af2a3f7,Tau Galacticis-d,2b7fa0d2,Ocean,2.1182,0.9385,0.9812,0.9749,237.57,82.89,Thin,32.76,91.34
8d8d412a72,Tau Galacticis-e,2b7fa0d2,Rocky,3.8798,0.2921,0.7173,0.5677,175.53,20.85,None,34.48,42.41
dc7652fe67,Webb-7123-b,6bbf77b5,Gas Giant,0.332,87.1559,4.3761,4.5513,83.26,0.0,Hydrogen-Helium,40.45,2.33
35314f34de,Gliese 758.0-b,b2688685,Desert,0.1881,1.2789,1.0687,1.1198,427.69,0.09,Moderate,37.61,50.26
4c56b258a8,Gliese 758.0-c,b2688685,Rocky,0.2473,0.147,0.5959,0.414,372.98,22.95,None,40.23,54.27
864bb670e9,Gliese 758.0-d,b2688685,Rocky,0.5133,0.8501,0.9571,0.928,258.89,14.47,Moderate,41.69,77.78
c8a06c6982,Gliese 758.0-e,b2688685,Ice,0.8516,2.3643,1.2945,1.4108,201.0,29.81,Reducing,32.43,57.39
bc0965024a,Gliese 758.0-f,b2688685,Toxic World,1.2528,3.6361,1.4354,1.7647,165.72,7.17,Toxic,25.7,22.24
1df5f27c2e,Gliese 758.0-g,b2688685,Rocky,2.1998,0.6542,0.8917,0.8227,125.06,20.22,Thin,30.54,37.55
5524f89a0b,Gliese 758.0-h,b2688685,Ice,3.4693,2.4556,1.3093,1.4324,99.59,24.2,Reducing,28.97,24.8
8048c40401,Gliese 758.0-i,b2688685,Ice,5.9055,0.4553,0.7897,0.73,76.33,22.72,Thin,25.21,26.17
705a3e22c4,Sigma Cygni-b,ef2ea28a,Gas Giant,0.2794,24.4942,4.107,1.4522,56.04,0.0,Hydrogen-Helium,46.8,10.0
b0879c5a61,Sigma Cygni-c,ef2ea28a,Ice,0.4872,1.556,1.1418,1.1935,42.44,10.39,Reducing,29.34,18.08
d147bd4ae9,PSR 62227-b,c3277bff,Desert,0.1124,1.8452,1.1799,1.3255,559.55,0.02,Moderate,32.67,37.69
3e66be2940,PSR 62227-c,c3277bff,Desert,0.1764,0.2831,0.7113,0.5597,446.61,0.0,Thin,35.53,44.49
86094b5d38,PSR 62227-d,c3277bff,Rocky,0.3482,0.1873,0.6362,0.4628,317.84,16.65,None,37.42,65.69
416ac5e217,PSR 62227-e,c3277bff,Super Earth,0.5327,2.134,1.2553,1.3542,256.98,35.61,Moderate,45.9,84.82
f5d4ba6be6,PSR 62227-f,c3277bff,Rocky,0.9663,0.1874,0.6363,0.4629,190.81,37.27,None,41.34,54.83
04e0242c4c,PSR 62227-g,c3277bff,Ice,1.9107,0.7296,0.9097,0.8815,135.69,26.25,Thin,24.04,32.82
51607f7f06,PSR 62227-h,c3277bff,Gas Giant,3.9216,714.5395,4.8615,30.2334,94.71,0.0,Hydrogen-Helium,34.97,3.47
4e41ac9a6a,PSR 62227-i,c3277bff,Ice,5.5705,0.3401,0.7236,0.6496,79.47,11.57,Thin,19.48,24.26
bee2119f13,TESS-3822-b,6653749b,Rocky,0.5329,0.224,0.6677,0.5024,140.43,5.58,None,39.23,29.16
68f78e2884,TESS-3822-c,6653749b,Ice,1.0003,2.006,1.2323,1.3211,102.5,30.62,Reducing,34.25,26.37
2d4edf77ef,TESS-3822-d,6653749b,Gas Giant,1.6623,1693.4101,5.0758,65.7279,79.51,0.0,Hydrogen-Helium,33.41,1.95
2a423dda59,TESS-3822-e,6653749b,Ice,2.6821,1.3143,1.0854,1.1155,62.6,6.66,Reducing,19.98,17.59
682cf90730,Chi Bulge-b,56170639,Gas Giant,0.4096,1995.2593,5.1176,76.1839,52.09,0.0,Hydrogen-Helium,46.7,0.0
44e06a0f8b,Chi Bulge-c,56170639,Gas Giant,0.8592,1949.2826,5.1117,74.6021,35.97,0.0,Hydrogen-Helium,39.25,0.0
876b6cb5dc,Iota Sagittarii-b,160fb3bb,Ice,0.4231,0.6154,0.8645,0.8235,63.83,19.19,Thin,30.83,24.22
2922816c81,Iota Sagittarii-c,160fb3bb,Ice,0.6178,0.8366,0.9479,0.9311,52.82,6.4,Thin,30.24,21.28
08803b6ea8,Iota Sagittarii-d,160fb3bb,Gas Giant,1.2613,999.9898,4.9439,40.9129,36.97,0.0,Hydrogen-Helium,34.01,0.0
d1e8bc0d48,Iota Sagittarii-e,160fb3bb,Ice,2.4227,0.5842,0.8511,0.8065,26.68,11.83,Thin,21.95,22.37
a7cd331eaf,Pi Cygni-b,00b07bcb,Super Earth,0.422,8.9903,1.9326,2.4072,242.72,30.11,Dense,55.1,71.24
8474f1fc9f,Pi Cygni-c,00b07bcb,Rocky,0.6237,0.807,0.9437,0.906,199.65,14.49,Moderate,40.81,67.55
648b4a0426,Pi Cygni-d,00b07bcb,Rocky,1.2841,0.1518,0.6011,0.4201,139.14,17.03,None,29.91,27.32
f9352906ed,Pi Cygni-e,00b07bcb,Ice,2.254,0.3344,0.7199,0.6452,105.02,35.75,Thin,28.87,31.65
17c9d1806d,Pi Cygni-f,00b07bcb,Ice,4.8326,0.5131,0.8186,0.7657,71.73,19.64,Thin,26.37,25.1
87fe53aabe,Pi Cygni-g,00b07bcb,Gas Giant,9.6758,79.3763,4.3556,4.1839,50.69,0.0,Hydrogen-Helium,30.39,0.0
c4cdda0b60,Pi Cygni-h,00b07bcb,Ice,15.2077,1.1475,1.0421,1.0566,40.43,14.11,Reducing,23.23,18.82
8dde7df752,Pi Cygni-i,00b07bcb,Gas Giant,28.0511,3493.8171,5.263,126.1345,29.77,0.0,Hydrogen-Helium,31.71,0.0
138a883ab3,Gamma Galacticis-b,e120d580,Ice,0.2307,0.7724,0.9254,0.9018,172.43,52.49,Thin,42.09,46.17
71eef858e4,Gamma Galacticis-c,e120d580,Rocky,0.3928,0.6983,0.9076,0.8477,132.15,11.07,Thin,42.83,36.42
9822ebd90e,Gamma Galacticis-d,e120d580,Ice,0.6889,0.3336,0.7194,0.6446,99.78,33.2,Thin,39.32,30.62
de04f9cf73,Gamma Galacticis-e,e120d580,Ice,1.3096,1.1835,1.0518,1.0697,72.37,25.25,Reducing,27.03,22.29
e88e6d556a,Gamma Galacticis-f,e120d580,Ice,1.9996,0.3011,0.6976,0.6187,58.57,11.37,Thin,21.08,22.27
0d7bbadd75,TESS-1112-b,1f5f96df,Desert,0.3191,0.2188,0.6635,0.4971,437.38,3.37,Thin,36.09,46.34
8a6c600be3,TESS-1112-c,1f5f96df,Desert,0.5887,1.3305,1.0801,1.1404,322.0,1.37,Moderate,39.84,69.02
451c778f97,TESS-1112-d,1f5f96df,Rocky,1.0947,0.3876,0.7742,0.6466,236.14,29.56,Thin,32.37,75.52
f3fdb96941,TESS-1112-e,1f5f96df,Ice,2.346,0.9683,0.9904,0.9872,161.3,50.87,Thin,32.81,40.3
2e09d38190,TESS-1112-f,1f5f96df,Gas Giant,5.1508,17.9081,4.0432,1.0955,108.86,0.0,Hydrogen-Helium,36.95,14.89
626f2c7666,TESS-1112-g,1f5f96df,Ice,10.5775,2.9239,1.3797,1.536,75.97,16.77,Reducing,20.1,20.71
ea3185abed,TESS-1112-h,1f5f96df,Ice,16.5472,0.5709,0.8452,0.7991,60.74,17.96,Thin,23.34,23.66
70698a4033,TESS-1112-i,1f5f96df,Gas Giant,26.5401,1804.8192,5.092,69.6072,47.96,0.0,Hydrogen-Helium,32.36,0.0
340b00d5b5,Rhea III-b,95b4b25d,Ice,0.1374,0.6353,0.8728,0.8341,136.83,46.32,Thin,35.88,36.94
95ddf7845d,Gaia-116-b,239e9f6e,Ice,0.1388,0.5953,0.8559,0.8127,79.63,13.9,Thin,31.67,24.74
6f21806a54,Gaia-116-c,239e9f6e,Gas Giant,0.2438,1676.381,5.0733,65.1327,60.08,0.0,Hydrogen-Helium,46.24,0.01
f36f26a747,Gaia-116-d,239e9f6e,Gas Giant,0.3424,520.4212,4.785,22.7292,50.7,0.0,Hydrogen-Helium,41.48,0.0
7e62ae8eab,Gaia-116-e,239e9f6e,Ice,0.5621,0.3147,0.7069,0.6297,39.57,11.61,Thin,33.12,22.32
f0fe9e8ddb,Gaia-116-f,239e9f6e,Toxic World,1.264,3.6612,1.4382,1.7701,26.39,0.36,Toxic,28.88,10.27
c5064ff464,Gaia-116-g,239e9f6e,Gas Giant,2.4045,59.5952,4.2937,3.2326,19.13,0.0,Hydrogen-Helium,31.77,0.0
d277f84672,Eta Bulge-b,d87ca538,Ice,0.4496,1.3547,1.0954,1.1291,51.99,10.54,Reducing,29.79,18.11
2b5041d5f9,Eta Bulge-c,d87ca538,Gas Giant,0.6265,318.5709,4.669,14.6133,44.04,0.0,Hydrogen-Helium,45.68,0.0
4d80018f72,Eta Bulge-d,d87ca538,Ice,1.1243,0.4985,0.8115,0.7569,32.87,5.86,Thin,25.93,21.17
f460d79468,Eta Bulge-e,d87ca538,Gas Giant,1.8491,3122.245,5.2335,113.9946,25.64,0.0,Hydrogen-Helium,36.96,0.0
a794f2ff3b,Eta Bulge-f,d87ca538,Ice,2.8068,1.6287,1.1576,1.2154,20.81,11.0,Reducing,21.33,18.2
c10c80d559,Eta Bulge-g,d87ca538,Gas Giant,4.74,2987.9627,5.222,109.5725,16.01,0.0,Hydrogen-Helium,30.96,0.0
9dce756fd6,Eta Bulge-h,d87ca538,Gas Giant,6.9189,1540.2272,5.0518,60.3518,13.25,0.0,Hydrogen-Helium,28.34,0.0
7b249ffc0e,Gaia-4813-b,3d29e56b,Gas Giant,0.311,1370.644,5.0224,54.3371,71.07,0.0,Hydrogen-Helium,41.88,1.11
c9fcccc4b7,Gaia-4813-c,3d29e56b,Gas Giant,0.521,346.0631,4.6884,15.7436,54.92,0.0,Hydrogen-Helium,41.62,0.0
21ed1fb1bf,Gaia-4813-d,3d29e56b,Ice,0.9247,0.6809,0.8911,0.8575,41.22,5.65,Thin,30.68,21.13
07790678aa,Gaia-4813-e,3d29e56b,Ice,1.6906,1.0692,1.0203,1.0271,30.49,6.42,Reducing,23.61,17.28
565e87fbf2,Gaia-4813-f,3d29e56b,Gas Giant,3.4092,56.5221,4.2823,3.0822,21.47,0.0,Hydrogen-Helium,30.81,0.0
91ba1ee46d,Chi Sagittarii-b,43c54e7c,Gas Giant,0.233,803.5183,4.8901,33.6016,62.98,0.0,Hydrogen-Helium,44.61,0.3
5824262262,Chi Bulge-b,dd6fd373,Ice,0.1921,1.4487,1.1176,1.1598,132.24,14.06,Reducing,31.82,26.03
1cf7725b9f,Chi Bulge-c,dd6fd373,Gas Giant,0.3021,1766.1619,5.0865,68.2639,105.44,0.0,Hydrogen-Helium,43.48,4.54
4482cdf2d5,Delta Persei-b,c5fa3bd8,Ice,0.38,0.4353,0.7792,0.717,129.64,44.27,Thin,39.3,35.81
a4e03e2361,Delta Persei-c,c5fa3bd8,Gas Giant,0.5957,57.3926,4.2856,3.1249,103.54,0.0,Hydrogen-Helium,42.63,4.35
1041327394,Delta Persei-d,c5fa3bd8,Gas Giant,1.1054,331.1781,4.6781,15.1328,76.01,0.0,Hydrogen-Helium,35.1,1.6
0bff464474,Delta Persei-e,c5fa3bd8,Ice,1.7244,1.6069,1.1529,1.2089,60.86,10.67,Reducing,23.01,18.22
91a4a4468b,Delta Persei-f,c5fa3bd8,Gas Giant,2.9019,119.8812,4.4464,6.0637,46.91,0.0,Hydrogen-Helium,29.11,0.0
cc8830e995,Webb-387-b,0b94ec1a,Gas Giant,0.4116,43.4353,4.2263,2.4318,72.01,0.0,Hydrogen-Helium,40.31,4.99
3c8db8e036,Webb-387-c,0b94ec1a,Gas Giant,0.8137,360.0472,4.6977,16.315,51.22,0.0,Hydrogen-Helium,39.78,0.0
d10702deb1,Webb-387-d,0b94ec1a,Gas Giant,1.5097,85.7944,4.3726,4.4872,37.6,0.0,Hydrogen-Helium,40.0,0.0
4f05b6e44a,Webb-387-e,0b94ec1a,Gas Giant,2.1884,1715.7628,5.0791,66.5082,31.23,0.0,Hydrogen-Helium,35.5,0.0
b3490875c8,Webb-387-f,0b94ec1a,Ice,4.3349,1.8553,1.2037,1.2804,22.19,10.01,Reducing,21.86,18.0
92202e4c59,Webb-387-g,0b94ec1a,Ice,7.5409,1.9152,1.2152,1.2968,16.82,12.45,Reducing,28.1,18.49
2154700138,Webb-1026-b,7c2a7994,Rocky,0.2564,0.1084,0.5488,0.3598,518.69,4.13,None,42.67,27.5
4000bdf7d0,Webb-1026-c,7c2a7994,Rocky,0.483,0.8519,0.9577,0.9289,377.91,37.35,Moderate,44.9,70.61
778bc621cb,Webb-1026-d,7c2a7994,Ocean,0.8188,3.2352,1.4222,1.5994,290.27,73.63,Moderate,38.51,94.07
fc3d029df5,Webb-1026-e,7c2a7994,Rocky,1.6629,0.7684,0.9313,0.8859,203.68,26.67,Moderate,37.04,72.26
1d5e941f64,Webb-1026-f,7c2a7994,Rocky,2.6143,0.1003,0.5374,0.3472,162.44,1.28,None,31.2,22.86
2e2af49e90,Lambda Cygni-b,a9d80bfd,Rocky,0.5307,0.1514,0.6006,0.4196,133.43,19.7,None,43.46,27.26
7d60c1ac25,PSR 25029-b,6d433985,Ice,0.4425,1.187,1.0528,1.071,81.23,16.12,Reducing,37.04,21.34
7ae017a200,PSR 25029-c,6d433985,Ice,0.899,1.1509,1.0431,1.0578,56.99,8.65,Reducing,31.36,17.73
6e1cf01864,PSR 25029-d,6d433985,Gas Giant,1.7123,1149.6879,4.9785,46.3859,41.29,0.0,Hydrogen-Helium,32.57,0.0
b4cb3fd963,PSR 25029-e,6d433985,Gas Giant,3.5443,69.3583,4.3264,3.7056,28.7,0.0,Hydrogen-Helium,34.19,0.0
09b06675ce,PSR 25029-f,6d433985,Gas Giant,5.9974,776.767,4.8818,32.5931,22.06,0.0,Hydrogen-Helium,30.15,0.0
a5caea397e,Pi Cygni-b,7c2d6a19,Ice,0.314,0.3789,0.7474,0.6783,58.67,17.48,Thin,30.83,23.5
fa2545ed86,Pi Cygni-c,7c2d6a19,Gas Giant,0.5817,351.0332,4.6918,15.9469,43.1,0.0,Hydrogen-Helium,42.85,0.0
84ecc08738,Pi Cygni-d,7c2d6a19,Gas Giant,0.8082,780.3425,4.883,32.7281,36.57,0.0,Hydrogen-Helium,36.78,0.0
fbebb1bb8b,Pi Cygni-e,7c2d6a19,Gas Giant,1.4146,3379.4148,5.2542,122.4112,27.64,0.0,Hydrogen-Helium,34.7,0.0
3f075bab34,Pi Cygni-f,7c2d6a19,Ice,2.7607,0.3968,0.7578,0.6909,19.79,11.21,Thin,23.88,22.24
bb571fc12a,Pi Cygni-g,7c2d6a19,Gas Giant,4.8384,621.5124,4.8277,26.6667,14.95,0.0,Hydrogen-Helium,33.67,0.0
cb36680f71,Pi Bulge-b,103a7fb6,Ice,0.3628,0.5428,0.8325,0.7831,108.41,31.83,Thin,38.61,31.21
d3fe202085,Pi Bulge-c,103a7fb6,Gas Giant,0.7903,593.0954,4.8164,25.5668,73.45,0.0,Hydrogen-Helium,36.6,1.34
6ff7a1a89d,Pi Bulge-d,103a7fb6,Gas Giant,1.2439,1346.727,5.018,53.483,58.55,0.0,Hydrogen-Helium,32.19,0.0
74e1267db4,Kepler-1509-b,9beac07b,Toxic World,0.143,2.1013,1.2311,1.3864,74.97,0.35,Toxic,29.25,13.57
82d03cb5d7,Kepler-1509-c,9beac07b,Ice,0.2718,2.8157,1.3642,1.513,54.38,12.48,Reducing,37.61,18.41
fa8ac2febd,Kepler-1509-d,9beac07b,Ice,0.5508,0.8604,0.9559,0.9416,38.2,8.75,Thin,32.66,21.75
9b30331e6d,Kepler-1509-e,9beac07b,Ice,1.1932,0.3831,0.7499,0.6813,25.95,12.37,Thin,25.25,22.47
5159e59cd4,TESS-2769b-b,9f4a1c32,Ice,0.1961,1.3518,1.0946,1.1281,114.09,21.4,Reducing,33.42,25.69
621276e66c,TESS-2769b-c,9f4a1c32,Ice,0.3675,0.6981,0.8978,0.8661,83.35,10.41,Thin,34.18,24.42
c044d51742,TESS-2769b-d,9f4a1c32,Gas Giant,0.5064,1919.4794,5.1077,73.5748,71.0,0.0,Hydrogen-Helium,44.97,1.1
11b62af2bf,TESS-2769b-e,9f4a1c32,Gas Giant,0.731,430.1245,4.7397,19.1469,59.1,0.0,Hydrogen-Helium,40.18,0.0
9c84bd0aca,TESS-2769b-f,9f4a1c32,Ice,1.05,2.115,1.252,1.3493,49.31,13.38,Reducing,30.04,18.68
002322b898,TESS-2769b-g,9f4a1c32,Ice,2.1159,1.7175,1.1762,1.2415,34.74,6.82,Reducing,23.61,17.36
32a2f5ad7d,TESS-2769b-h,9f4a1c32,Ice,3.3183,0.7875,0.9308,0.9089,27.74,5.13,Thin,21.74,21.03
ae20509c54,Kepler-7797-b,0830cbed,Rocky,0.168,0.1459,0.5947,0.4126,354.36,23.27,None,40.1,57.6
79baa0b6b8,Kepler-7797-c,0830cbed,Ocean,0.2924,3.1156,1.4063,1.5755,268.63,79.19,Moderate,49.59,95.34
eeae496449,Kepler-7797-d,0830cbed,Ice,0.5115,0.5606,0.8406,0.7934,203.1,35.81,Thin,36.9,63.77
ae286cb20d,Kepler-7797-e,0830cbed,Rocky,0.7716,1.522,1.1201,1.2131,165.36,25.15,Moderate,39.2,45.57
028e547fc1,Kepler-7797-f,0830cbed,Gas Giant,1.5564,493.7209,4.7725,21.6769,116.43,0.0,Hydrogen-Helium,34.27,5.64
6f8883d965,Kepler-7797-g,0830cbed,Ice,2.9026,0.8939,0.9669,0.9561,85.26,13.34,Thin,27.27,25.2
6265736e5d,Kepler-7797-h,0830cbed,Gas Giant,4.2484,3900.9442,5.2921,139.289,70.47,0.0,Hydrogen-Helium,33.59,1.05
6429ff8495,Tenebris-b,01dda016,Gas Giant,0.2749,31.6543,4.16,1.8292,80.39,0.0,Hydrogen-Helium,38.74,9.85
b222055bc4,Tenebris-c,01dda016,Gas Giant,0.5254,180.4314,4.5382,8.7608,58.15,0.0,Hydrogen-Helium,38.67,0.0
5103c12066,Tenebris-d,01dda016,Ice,0.8166,0.6927,0.8957,0.8634,46.65,15.61,Thin,26.24,23.12
0c3211c741,Tenebris-e,01dda016,Gas Giant,1.8222,49.8944,4.2557,2.7549,31.23,0.0,Hydrogen-Helium,36.21,1.63
876b667627,Tenebris-f,01dda016,Gas Giant,3.6628,2696.4666,5.1953,99.9032,22.02,0.0,Hydrogen-Helium,29.16,0.0
d7dc111cb0,Tenebris-g,01dda016,Gas Giant,5.4098,55.9269,4.2801,3.053,18.12,0.0,Hydrogen-Helium,36.62,0.0
6ff311305e,Tenebris-h,01dda016,Gas Giant,8.0481,130.4615,4.4652,6.5433,14.86,0.0,Hydrogen-Helium,26.3,0.0
4b2bfea384,PSR 43377-b,812a30fe,Gas Giant,0.2146,31.5923,4.1596,1.8259,64.09,0.0,Hydrogen-Helium,45.34,8.24
9b56a07382,PSR 43377-c,812a30fe,Ice,0.3741,0.5075,0.8159,0.7624,48.54,5.56,Thin,32.26,21.11
0179e64db4,PSR 43377-d,812a30fe,Ice,0.6377,0.7022,0.8994,0.8681,37.18,10.64,Thin,30.83,22.13
35c541a85c,PSR 43377-e,812a30fe,Gas Giant,1.2912,20.6691,4.0722,1.2464,26.13,0.0,Hydrogen-Helium,37.56,10.0
2d111df6ee,Tau Sagittarii-b,3c4f9e5b,Gas Giant,0.3151,265.5993,4.6268,12.407,50.04,0.0,Hydrogen-Helium,39.76,0.0
3a4a2f6355,Tau Sagittarii-c,3c4f9e5b,Gas Giant,0.6742,824.4155,4.8964,34.3871,34.21,0.0,Hydrogen-Helium,40.26,0.0
38f96f93b3,Tau Sagittarii-d,3c4f9e5b,Gas Giant,1.2312,824.8802,4.8965,34.4045,25.32,0.0,Hydrogen-Helium,36.93,0.0
4183120c00,Tau Sagittarii-e,3c4f9e5b,Ice,2.0581,0.8958,0.9675,0.957,19.58,7.86,Thin,25.36,21.57
55f1b465b0,Tau Sagittarii-f,3c4f9e5b,Ice,4.0196,1.4664,1.1217,1.1655,14.01,12.64,Reducing,21.58,18.53
7ec299a067,Tau Sagittarii-g,3c4f9e5b,Ice,5.9535,0.3515,0.7307,0.6582,11.51,9.5,Thin,18.44,21.9
31e5df4983,Tau Sagittarii-h,3c4f9e5b,Gas Giant,9.0595,1978.8875,5.1155,75.6211,9.33,0.0,Hydrogen-Helium,30.63,0.0
ee78db3d24,Theta Bulge-b,d7f3d497,Lava World,0.1832,1.5231,1.1203,1.2136,718.08,0.0,None,40.73,20.31
c14728b8e8,Theta Bulge-c,d7f3d497,Desert,0.33,0.4075,0.7848,0.6617,535.0,0.18,Thin,38.42,35.3
b1623ef641,Theta Bulge-d,d7f3d497,Toxic World,0.6078,0.5258,0.8353,0.7536,394.18,10.39,Toxic,30.43,44.51
6a90d75784,Theta Bulge-e,d7f3d497,Ocean,1.2073,1.7626,1.1853,1.2545,279.69,69.28,Moderate,39.32,93.86
8ea676d8e0,Theta Bulge-f,d7f3d497,Toxic World,2.0301,3.0372,1.3649,1.6304,215.69,0.16,Toxic,33.08,51.73
b220b0eeb5,Theta Bulge-g,d7f3d497,Ice,4.4476,1.1106,1.032,1.0428,145.72,43.42,Reducing,30.56,33.25
a9b4c6b5ae,Theta Bulge-h,d7f3d497,Ice,7.3396,0.7351,0.9118,0.8842,113.44,36.51,Thin,24.97,32.64
715f1dec5c,Theta Bulge-i,d7f3d497,Ice,10.0893,0.9216,0.9758,0.9679,96.75,32.54,Thin,26.84,30.18
b21e2d9fe1,Theta Bulge-j,d7f3d497,Ice,17.4668,0.9685,0.9904,0.9873,73.53,15.68,Thin,19.74,24.49
af7ece921d,Theta Bulge-k,d7f3d497,Ice,30.5178,0.5493,0.8355,0.7869,55.63,12.13,Thin,18.44,22.43
6ac0655b6f,Omicron Bulge-b,5d2da97a,Super Earth,0.2376,7.1115,1.8013,2.1917,315.3,11.2,Dense,54.03,70.1
0955e22eef,Omicron Bulge-c,5d2da97a,Ocean,0.5288,2.372,1.2958,1.4127,211.37,59.59,Moderate,43.0,87.06
7d4510e200,Omicron Bulge-d,5d2da97a,Rocky,0.9828,0.5015,0.83,0.728,155.04,16.54,Thin,37.63,39.81
0473684036,Omicron Bulge-e,5d2da97a,Gas Giant,1.6253,20.4755,4.0703,1.2359,120.56,0.0,Hydrogen-Helium,33.83,16.06
9ca06cac2e,Omicron Bulge-f,5d2da97a,Ice,2.3488,0.945,0.9832,0.9776,100.29,25.15,Thin,25.41,29.06
e13a4c34f3,Omicron Bulge-g,5d2da97a,Gas Giant,4.8803,26.7794,4.1253,1.5736,69.58,0.0,Hydrogen-Helium,28.27,10.47
79d9061d5f,Omicron Bulge-h,5d2da97a,Ice,8.0314,2.9336,1.3811,1.538,54.24,13.71,Reducing,23.86,18.49
76bc5ce008,Omicron Bulge-i,5d2da97a,Ice,15.3132,1.9693,1.2254,1.3114,39.28,4.14,Reducing,21.85,16.83
4304af90b0,Omicron Bulge-j,5d2da97a,Ice,29.3577,0.8108,0.939,0.9195,28.37,11.82,Thin,17.12,22.36
b37acdfa00,GDE-7593-b,6c4e4824,Ice,0.3001,1.3535,1.0951,1.1287,66.26,21.08,Reducing,35.21,20.85
a7ffe3db65,GDE-7593-c,6c4e4824,Ice,0.5544,1.1488,1.0425,1.057,48.74,13.62,Reducing,34.86,18.72
4cba41f12d,GDE-7593-d,6c4e4824,Ice,1.1861,0.406,0.7631,0.6973,33.32,6.62,Thin,27.95,21.32
eeb15ccc08,GDE-7593-e,6c4e4824,Gas Giant,1.8891,58.616,4.2901,3.1848,26.41,0.0,Hydrogen-Helium,34.4,0.0
a7b3af34ca,GDE-7593-f,6c4e4824,Gas Giant,2.8044,324.5086,4.6734,14.8582,21.67,0.0,Hydrogen-Helium,32.58,0.0
daf174c097,GDE-7593-g,6c4e4824,Ice,3.979,2.3587,1.2936,1.4095,18.19,13.67,Reducing,21.84,18.73
f427e0b446,GDE-7593-h,6c4e4824,Ice,7.7563,0.4343,0.7786,0.7163,13.03,5.73,Thin,21.43,21.15
5d574ff53a,Lambda Cygni-b,79ec7930,Desert,0.2036,0.4439,0.8031,0.6882,322.25,2.46,Thin,35.06,66.19
2390b84e3b,Lambda Cygni-c,79ec7930,Rocky,0.2958,0.2527,0.6898,0.5311,267.32,39.0,None,46.7,72.8
6230b4abbd,Psi Sagittarii-b,f92fc03e,Lava World,0.2921,0.3477,0.7518,0.6151,760.85,0.0,None,45.21,19.9
d38dd6fd5e,Psi Sagittarii-c,f92fc03e,Rocky,0.5905,0.3269,0.7394,0.5979,535.15,5.2,Thin,35.27,41.3
255232d77f,Psi Sagittarii-d,f92fc03e,Desert,0.9954,0.6397,0.8864,0.8142,412.18,0.87,Thin,26.9,49.76
1f6522eea4,Psi Sagittarii-e,f92fc03e,Super Earth,1.9684,2.2481,1.2751,1.3827,293.1,19.95,Moderate,42.9,81.99
d9202cb7ec,HIP 259106-b,5efb46bf,Rocky,0.2489,0.2006,0.6481,0.4776,564.65,1.06,None,37.74,31.67
