civilization_id,name,year,population,tech_level,energy_source,kardashev_rating,stability_score,corruption_score,innovation_score,government_type
afc6771a1e,Unified Xenoid Council,100,527485356.19002634,8.943,Dyson Sphere,2.4738,79.77583582624669,12.181959382267067,63.07515730934067,Scientific Council
55c2a4dc5e,Thranari Commonwealth,100,451953722.9383471,10.0,Galactic Energy Grid,2.9778,80.12415451268836,12.624679359452456,74.56194218509366,Technocracy
3779c3fe76,Unified Zelian Council,100,2893073596.3856525,8.733,Dyson Swarm,2.073,77.61008290403272,11.84334475818947,68.70718592934548,AI Governance
cd01ef6fd0,Scientific Merari Union,100,11734656305.649576,10.0,Galactic Energy Grid,2.9778,77.3198783652903,12.63387523979926,78.93610226425699,Technocracy
63803c4eb1,Unified Zelari Council,100,1931231787.5151281,8.876,Dyson Sphere,2.4735,75.66606007436076,12.40828766450404,54.17800599860101,Technocracy
20dcee6871,Unified Valoid Council,100,3783363083.752572,10.0,Galactic Energy Grid,2.9778,77.45289898343894,12.81643274148896,76.50877731229627,Technocracy
53856bd8ca,Allied Sagittariian Systems,100,4078809225.5468826,7.3,Antimatter,1.6667,79.51560593362436,13.537714294797453,44.70170469306635,Technocracy
da38a63176,Unified Orionis Council,100,12824634391.66029,9.651,Galactic Energy Grid,2.9765,80.64204746391458,13.508964465559206,70.93963884313543,Scientific Council
8196db66b3,Scientific Thranan Union,100,12929009692.28401,10.0,Galactic Energy Grid,2.9778,100.0,2.1308377224264206,69.42793063249187,AI Governance
f004cb791e,Scientific Perseian Union,100,11988360543.537718,10.0,Galactic Energy Grid,2.9778,66.34028150009652,13.366402873961952,76.03221092307906,Technocracy
15955262e1,Aurelian Directorate,100,11149467034.97615,6.6287,Antimatter,1.6635,76.00477649194183,12.100106258703633,55.84152486007224,AI Governance
c3662e3808,Unified Sagittariite Council,100,15157089897.987698,7.9743,Dyson Swarm,2.0698,75.66040390147683,13.012977013103438,88.17221377554756,Technocracy
7dc225fd37,Consolidated Orionian Worlds,100,12569089697.441004,8.71,Dyson Swarm,2.0729,80.60968461802952,13.75211749507482,51.3372196084235,Technocracy
373ea01e5c,Consolidated Zylaris Worlds,100,7457101786.701083,6.6874,Antimatter,1.6638,79.04702529082854,13.409906977746179,48.683176497097506,Technocracy
17fee1a6ac,The Thranite Federation,100,7213009691.663524,6.8783,Antimatter,1.6647,76.0438687440708,12.0127243436377,48.55045637769403,AI Governance
66d46fcd47,Consolidated Orionite Worlds,100,8469639183.754465,5.801,Fusion,1.2591,75.61046757845557,12.923022972873085,51.315690932772235,Democracy
dffeed89fb,Chi-bulgis Directorate,100,1994648491.7987506,8.369,Dyson Swarm,2.0715,100.0,2.205351092011277,63.46370225504405,Federation
cd3cb2af45,The Chi-bulgis Federation,100,5930826757.702645,10.0,Galactic Energy Grid,2.9778,78.96846945919484,13.086549497595254,50.84612277144545,Democracy
5d262aaec3,Consolidated Xenite Worlds,100,2252187568.4362874,9.271,Dyson Sphere,2.4751,77.23883489363175,11.787570260428737,45.67268473124061,AI Governance
db6da7e17a,Orionis Directorate,100,3684993396.728353,9.635,Galactic Energy Grid,2.9765,75.2621930270109,13.151413319863938,36.89119056234967,Collective
73573955bb,Orionite Directorate,100,5927419072.917686,9.726,Galactic Energy Grid,2.9768,80.03063591432162,12.439209476944885,77.26295496242545,Technocracy
f2bbbfc167,Bulgan Commonwealth,100,7692275584.029766,7.9211,Dyson Swarm,2.0696,76.08565737252974,13.053916759046995,45.91621001413665,Scientific Council
f929aa33ac,Bulgian Commonwealth,100,457391918.05217856,6.745,Antimatter,1.6641,76.91923746085591,13.083321573048767,30.611950542119406,Monarchy
28d83c4b42,Scientific Bulgite Union,100,10991722796.522516,10.0,Galactic Energy Grid,2.9778,50.53531893572038,13.25913009172104,48.89258699605282,Federation
0ddd78edbb,The Delta-bulgis Federation,100,10291535220.59575,8.0,Dyson Swarm,2.0699,74.96378474519088,13.235104077114535,48.6855130762625,Democracy
d7ec4d3018,Thranan Directorate,100,15087543087.402168,9.35,Dyson Sphere,2.4754,76.12314605981892,13.555476725091204,79.14849673695765,Technocracy
adc1c77061,Unified Thranis Council,100,8867474843.9584,10.0,Galactic Energy Grid,2.9778,80.09355099505981,12.408996722191722,60.641467872504,Scientific Council
931aa9655e,Orionite Directorate,100,6103222783.064375,9.488,Dyson Sphere,2.4759,75.98681094842541,13.184989519096277,70.58930960268104,Scientific Council
df2f64c1a1,Unified Valari Council,100,7951450885.109565,10.0,Galactic Energy Grid,2.9778,75.11335558367965,12.83306431080893,62.600073534986635,Democracy
f27ca4fefa,Scientific Aurelite Union,100,1156651227.9951787,10.0,Galactic Energy Grid,2.9778,78.82452746831034,13.109024625264517,62.446070277294446,Scientific Council
a7f6005fd2,Republic of Meroid,100,13324084652.636599,7.1422,Antimatter,1.666,79.73217686985751,12.979303340329057,49.33379083081944,Democracy
4164b650a3,Unified Zylarite Council,100,15186542730.038376,10.0,Galactic Energy Grid,2.9778,60.826593118279035,28.009059365832893,43.997887115529764,Democracy
340ef3ab81,The Thranari Federation,100,6209635691.794513,5.9376,Fusion,1.2599,75.63128398220292,13.225162571607754,54.29908025593458,Democracy
7ba9deb67e,Consolidated Xenoid Worlds,100,5004511323.249317,10.0,Galactic Energy Grid,2.9778,76.80961774400355,12.511611985636224,40.31750079958405,Collective
785ce4730c,Unified Xenan Council,100,101282475.36221634,9.564,Galactic Energy Grid,2.9762,47.067884003226,12.149826712235322,45.3487674240651,Federation
7135e43d15,Consolidated Valoid Worlds,100,366861061.31066316,9.782,Galactic Energy Grid,2.977,80.95882914673643,12.54736445551957,53.474328504038525,Democracy
dbf06f7273,Orionite Directorate,100,4882057365.756821,8.963,Dyson Sphere,2.4739,100.0,1.9138143751256518,62.209181995921504,AI Governance
8f64eb0a84,Vesperan Commonwealth,100,15153988758.775831,10.0,Galactic Energy Grid,2.9778,78.00006978092453,12.87859574335646,62.448836625292365,Scientific Council
c87f4b2d09,Consolidated Zelite Worlds,100,11744728403.940462,8.202,Dyson Swarm,2.0708,59.84009512623081,13.320660954621069,37.94104856120489,Collective
c59e7444f5,Meran Commonwealth,100,642820521.0532415,10.0,Galactic Energy Grid,2.9778,76.31405603207122,12.463417349091968,70.26053137705502,Technocracy
111ab1a74e,Unified Meris Council,100,1609156050.6166592,8.664,Dyson Swarm,2.0727,75.66652019748734,12.185107174718068,58.29196600240121,Democracy
762d1b3438,Unified Merian Council,100,6166896361.423081,9.701,Galactic Energy Grid,2.9767,81.35277593460113,12.622944757345536,41.7812794252444,Federation
41e5776038,Unified Orionan Council,100,163230928.90106297,10.0,Galactic Energy Grid,2.9778,77.48819516756494,13.213367494316387,45.90142679460188,Collective
11c4291fc3,Vesperite Commonwealth,100,7247912801.940604,9.922,Galactic Energy Grid,2.9775,81.97183984004897,12.021238760251261,52.74176537109309,AI Governance
c8c30fa0a1,Orionan Directorate,100,11222788836.644838,10.0,Galactic Energy Grid,2.9778,76.3734788357284,12.70099592281396,64.93561655601194,Scientific Council
41a9345e47,The Aurelian Federation,100,1843315251.1703641,10.0,Galactic Energy Grid,2.9778,80.33068662867463,12.36975246908797,49.42982782663043,Democracy
6edc6616b2,Scientific Galacticite Union,100,8168790324.366567,8.092,Dyson Swarm,2.0703,80.32493258374872,12.578709493233012,83.79279200997996,Scientific Council
82b29167c3,Galactican Directorate,100,10595631753.358429,8.0,Dyson Swarm,2.0699,69.29237354592365,12.189280912301955,59.634940089352206,AI Governance
cbdac2fac3,Scientific Zylarex Union,100,15170299881.340696,8.793,Dyson Swarm,2.0732,80.38491726441842,12.584407425241963,79.09025059166822,Technocracy
9891e1dd90,Scientific Kaelumari Union,100,798531036.8043438,9.547,Galactic Energy Grid,2.9761,75.83950322545047,12.428972722159331,62.89110709182168,Scientific Council
5087e1422a,Unified Zeloid Council,100,13065449347.330853,8.578,Dyson Swarm,2.0723,76.41948725417049,13.08897513340888,73.52058227500055,Technocracy
5d94c085f5,Allied Valis Systems,100,2793991605.1767583,8.782,Dyson Swarm,2.0732,76.69073869199853,12.821478230747045,65.57844546723155,Scientific Council
cc71651dca,Unified Solex Council,100,4049568708.92189,9.522,Galactic Energy Grid,2.976,74.81097291859368,13.104817631998557,37.36756945882683,Collective
b7f420628f,Consolidated Iota-perseis Worlds,100,6166063535.911837,5.9302,Fusion,1.2598,78.66948369880876,12.870930599380424,42.07172803301928,Scientific Council
1a2a63b5eb,Allied Thranian Systems,100,320891751.4985713,9.572,Galactic Energy Grid,2.9762,29.85428893661657,13.284850600530241,26.29538402209677,Technocracy
9eeb4737e9,Unified Merite Council,100,7244617176.289675,10.0,Galactic Energy Grid,2.9778,96.01267559844113,3.7120022215135116,85.60758300835282,Technocracy
8e17c1b492,Solex Commonwealth,100,762240650.9257784,5.6792,Fusion,1.2584,28.517499513186834,12.746473386126329,22.117268034062487,Federation
35e0e185b7,Scientific Valan Union,100,4387949735.866707,8.0,Dyson Swarm,2.0699,75.30293618182522,12.641883139486588,65.43977181235812,Scientific Council
15c488fdb9,Unified Vesperite Council,100,8623946688.299255,10.0,Galactic Energy Grid,2.9778,74.0808184816033,12.527111936411629,68.11334196460025,Scientific Council
52be76d999,Zelian Directorate,100,7696850166.728874,9.658,Galactic Energy Grid,2.9766,83.01597095159123,7.572742159711336,56.206376215080134,Scientific Council
2d148d0e47,Allied Cygnian Systems,100,4501995051.329845,10.0,Galactic Energy Grid,2.9778,75.48599847144881,13.230444737397729,72.96618659300347,Technocracy
a4eac32597,Scientific Omega-cygnis Union,100,2590986551.4971886,10.0,Galactic Energy Grid,2.9778,79.19580441022735,12.88748263205061,74.43180875787681,Technocracy
f94aaeed85,Allied Cygnite Systems,100,3699359317.8874054,9.285,Dyson Sphere,2.4751,77.06478061158302,13.14613695782549,59.310099997111664,Scientific Council
a9283be55d,The Epsilon-perseis Federation,100,147408634.27540043,6.747,Antimatter,1.6641,78.4294814144038,12.373818950124186,47.01259606930005,Democracy
27d9c8dc46,The Perseian Federation,100,4017495351.20745,8.0,Dyson Swarm,2.0699,78.41366360344246,11.948514345728206,46.91779280508333,AI Governance
2c89a9e0dc,Scientific Persean Union,100,2770709845.593464,10.0,Galactic Energy Grid,2.9778,76.65356170034586,12.193718024766842,67.66369467742358,Scientific Council
c45231c414,Scientific Epsilon-perseis Union,100,4753075513.817042,9.948,Galactic Energy Grid,2.9776,80.68200844542265,12.584426240004316,67.18577006684903,Technocracy
7fdb421436,Consolidated Cygnian Worlds,100,2965826216.878862,7.627,Antimatter,1.6682,98.98968999422902,3.0837110585082392,69.23236783381427,Scientific Council
b323933feb,Allied Solian Systems,100,5304649966.403463,6.0822,Fusion,1.2606,57.81054567098829,13.925910030860603,20.527824112423673,Monarchy
c5f014b287,Bulgan Directorate,100,15178462884.863903,10.0,Galactic Energy Grid,2.9778,76.36474619905658,13.418553573072,74.02392474008964,Technocracy
8d88177d24,Bulgian Directorate,100,8167188685.168245,8.483,Dyson Swarm,2.0719,69.00086507493138,12.665808673869222,34.00287931098898,Monarchy
e1c4b2ed14,Scientific Vesperan Union,100,6954011718.749844,10.0,Galactic Energy Grid,2.9778,79.30769582148636,13.352795953290268,69.22804083442364,Technocracy
a568c633c8,Aurelari Directorate,100,11461724411.985786,6.3857,Fusion,1.2623,80.6862285475216,12.980527311020776,57.2713513445767,Technocracy
0187c7d64a,The Vesperan Federation,100,322717494.34822166,7.985,Dyson Swarm,2.0698,97.7956798052188,2.485623056033221,68.57367274813393,Technocracy
189d8d8d1b,Valite Directorate,100,4208232630.307392,10.0,Galactic Energy Grid,2.9778,80.14761437948476,13.441171241173471,70.11548660641806,Technocracy
57f00e3f50,Unified Vesperite Council,100,15159563790.121618,10.0,Galactic Energy Grid,2.9778,81.38205471055382,12.229195901709161,66.66207350526867,AI Governance
d427d38a9f,Unified Kaelumex Council,100,4857771999.308321,10.0,Galactic Energy Grid,2.9778,79.44851451033264,13.001090827727015,67.84570322212706,Scientific Council
f1337406a3,Thranan Directorate,100,8424953038.496944,10.0,Galactic Energy Grid,2.9778,76.06005523784533,13.453622769174107,60.0196852695666,Scientific Council
ecbe2dc98a,Zelari Commonwealth,100,8412398443.494007,7.7551,Antimatter,1.6688,80.22240563525581,12.579632260429285,38.53824139463467,Federation
354b63d6d6,Scientific Solex Union,100,2145192381.0163982,10.0,Galactic Energy Grid,2.9778,77.63541090945337,14.013695430396162,37.60284313018251,Monarchy
fce0550f04,Unified Thranian Council,100,1068587869.1183039,9.644,Galactic Energy Grid,2.9765,76.26829559656956,12.764888769263795,78.06635682081186,Technocracy
f7a8fcf1b2,Scientific Aurelari Union,100,8317991678.0541525,9.444,Dyson Sphere,2.4758,78.93260458228639,12.75848937491062,63.45257857007351,Technocracy
8c80ad65b6,Orionex Directorate,100,10618182476.488148,7.8591,Dyson Swarm,2.0693,81.85220573040571,12.08265614137953,61.03236482870506,AI Governance
65154f1c30,Scientific Kaeluman Union,100,10262116742.086208,9.998,Galactic Energy Grid,2.9778,76.14447524468895,12.49381457224197,68.66549000522797,Scientific Council
e6f9f9e411,Unified Kaelumex Council,100,3321706301.796695,8.749,Dyson Swarm,2.073,77.67067071654832,11.935013120091828,65.49342569144042,AI Governance
24e153416d,Unified Aurelis Council,100,3903273910.0693746,10.0,Galactic Energy Grid,2.9778,76.04567437121204,13.043847174624357,58.4092341071298,Scientific Council
38ade68c1e,Scientific Thranex Union,100,9189809208.564304,8.053,Dyson Swarm,2.0701,79.01910239644968,13.7467165723616,43.94667350815017,Collective
eacab5ee97,Thranan Directorate,100,5555899642.652295,8.136,Dyson Swarm,2.0705,78.5262489794205,13.239181379733402,72.11786061483176,Scientific Council
fadaa4a404,Valian Directorate,100,8284022036.657492,10.0,Galactic Energy Grid,2.9778,76.57627923679816,12.693787994759766,37.3684149582538,Collective
ebda9e7b67,Solite Directorate,100,9285618824.958643,10.0,Galactic Energy Grid,2.9778,75.45770665302852,13.698323110542901,67.98780844311703,Technocracy
de8a7cab3b,Unified Merian Council,100,4209491929.939979,10.0,Galactic Energy Grid,2.9778,86.97666283259679,9.272576475277376,30.758450196172642,Monarchy
5573af18db,Merian Directorate,100,2740232085.1611714,10.0,Galactic Energy Grid,2.9778,50.0,12.296905514724617,78.19711152221203,Scientific Council
e13216033f,Meroid Directorate,100,4692569928.457016,9.843,Galactic Energy Grid,2.9772,60.257112371825016,28.002649301967406,49.20900710791756,Scientific Council
bee1d78260,Zylarian Commonwealth,100,7306281183.440085,7.6481,Antimatter,1.6683,72.56193920383828,13.041791074393096,55.238795017138415,Technocracy
2a8b6fc81d,Unified Zylarite Council,100,6381707724.010979,10.0,Galactic Energy Grid,2.9778,77.42564596923461,13.152931841127469,28.09087487906546,Monarchy
2320636026,Unified Valian Council,100,5411919934.077738,8.0,Dyson Swarm,2.0699,75.7631553237115,13.626056943675692,68.89833627133021,Technocracy
e976b29c9d,Scientific Orionoid Union,100,4846312982.019337,9.583,Galactic Energy Grid,2.9763,76.23690419714818,13.464697772451387,83.51114437059842,Technocracy
dc0074adc3,Unified Valite Council,100,10022687393.706066,10.0,Galactic Energy Grid,2.9778,79.09307115351822,14.109105554622936,47.405038203189186,Collective
303a3df484,Unified Zelex Council,100,3842303057.4839177,9.031,Dyson Sphere,2.4742,78.7548612904034,11.972631555863106,62.1905213529157,AI Governance
02b9381952,Aurelian Directorate,100,4706658430.625221,10.0,Galactic Energy Grid,2.9778,78.97058966496041,13.21721745491151,60.52924743796634,Technocracy
08caaac3af,Unified Orionian Council,100,15150403871.68558,10.0,Galactic Energy Grid,2.9778,79.34972345603202,12.199291765944071,57.07270573781702,AI Governance
0ad458611c,Unified Orionian Council,100,5612554278.709033,9.675,Galactic Energy Grid,2.9766,75.26819072096934,13.473876747959874,93.73288251905569,Scientific Council
c2fe0ab024,Unified Orionan Council,100,2520635895.4442687,6.9452,Antimatter,1.6651,80.42040156427747,11.881368075847035,60.52454347407062,AI Governance
91474e8269,Vesperian Directorate,100,14596775580.877993,10.0,Galactic Energy Grid,2.9778,77.42463906592826,13.718124473248743,78.41462124052313,Technocracy
32d2bbd884,Unified Zelan Council,100,5720352058.726043,10.0,Galactic Energy Grid,2.9778,79.66683331202694,13.761657183324843,43.22615282292659,Collective
f343101fe6,Unified Aurelari Council,100,197930231.00804576,8.092,Dyson Swarm,2.0703,50.0,13.393032787308663,33.49902897112719,Technocracy
1cf19da3a9,Unified Merex Council,100,374129953.1463363,10.0,Galactic Energy Grid,2.9778,77.5738417719465,12.021295851393596,70.11415055013879,Democracy
fc241018ec,Kaelumis Directorate,100,3602708156.007481,10.0,Galactic Energy Grid,2.9778,76.65763066693592,12.83405093190297,62.838855125279565,Technocracy
2c6958242d,Merian Commonwealth,100,12045418115.128956,10.0,Galactic Energy Grid,2.9778,77.09462772226576,12.101390328380507,56.33737150614672,AI Governance
950050e41a,Zylarite Commonwealth,100,8679824147.342337,8.176,Dyson Swarm,2.0707,77.21398305385564,13.284020635515155,41.245200142116616,Collective
7ec564c9db,Scientific Valex Union,100,15155500920.531218,9.408,Dyson Sphere,2.4756,75.46039005298961,13.187180682434285,73.59063998510166,Technocracy
2e4e7545f5,Unified Xenian Council,100,4669750447.417179,10.0,Galactic Energy Grid,2.9778,78.57404908937367,12.71323417326881,72.33500664661067,Scientific Council
