tick,year,civilization_id,civilization_name,personality,opportunity_score,expansion_factor,trade_factor,tech_factor,energy_factor
7,700,23094db297,Allied Solian Systems,Isolationist,16.35,0.0,0.0,6.35,10.0
7,700,642e75a08d,Scientific Thranan Union,Scientific,30.14,7.32,0.0,19.3,3.52
7,700,b619dd5fb5,Scientific Thranan Union,Scientific,33.55,6.49,6.77,16.69,3.6
7,700,e3ba98a843,Unified Valoid Council,Scientific,36.3,6.49,7.57,17.73,4.5
7,700,50f9748c73,Scientific Vesperex Union,Scientific,41.92,6.49,7.31,18.13,10.0
7,700,3e1c9fe27e,Cygnian Directorate,Scientific,36.72,0.0,7.95,18.77,10.0
7,700,cb16d2a5bc,Gamma-cygnis Directorate,Scientific,25.75,0.0,7.58,13.68,4.5
7,700,340e3912e2,Cygnite Directorate,Scientific,27.31,0.0,6.25,16.56,4.5
7,700,6ebb371c3c,The Tau-galacticis Federation,Scientific,40.68,15.47,0.0,15.22,10.0
7,700,1b37c066da,Valis Commonwealth,Scientific,43.13,24.75,0.0,13.88,4.5
7,700,f4a721a47f,Gamma-galacticis Directorate,Scientific,24.49,6.93,0.0,13.99,3.57
7,700,63d8758b53,The Aurelex Federation,Scientific,22.53,0.0,0.0,12.53,10.0
7,700,415811daec,Solian Directorate,Scientific,25.49,0.0,6.16,15.76,3.57
7,700,cb312b9d86,Aurelex Directorate,Scientific,30.31,0.0,5.88,19.92,4.5
7,700,53dc64803e,Scientific Orionian Union,Scientific,34.55,0.0,4.55,20.0,10.0
7,700,5b3c302325,Scientific Bulgian Union,Scientific,37.19,14.44,0.0,18.26,4.5
7,700,947f74a852,Allied Sagittariite Systems,Explorer,32.21,6.19,4.23,11.79,10.0
7,700,7df05aba52,Unified Sagittarian Council,Scientific,30.22,6.19,4.7,15.78,3.53
7,700,e23dc5e375,Republic of Galactician,Diplomatic,30.39,6.79,0.0,13.6,10.0
7,700,77811a2fa9,Gaeian Directorate,Scientific,31.54,7.39,0.0,14.16,10.0
7,700,4a9574c523,Scientific Kaelumite Union,Scientific,28.45,0.0,7.83,16.12,4.5
7,700,e99c95009e,Merex Directorate,Scientific,33.8,0.0,6.2,17.6,10.0
7,700,6957a14d13,Xenian Directorate,Scientific,28.81,0.0,6.54,18.79,3.48
7,700,2a34070c99,Consolidated Persean Worlds,Scientific,28.05,0.0,8.27,15.28,4.5
7,700,4c67325ea2,Unified Persean Council,Scientific,41.12,0.0,11.55,19.57,10.0
7,700,8eadd942b0,Scientific Phi-perseis Union,Scientific,36.52,0.0,8.27,18.25,10.0
7,700,d2f4557294,Perseian Directorate,Scientific,34.9,0.0,10.45,14.45,10.0
7,700,6657429a7c,Unified Ignis-ivis Council,Scientific,26.01,0.0,0.0,16.01,10.0
7,700,5f5ebcf2f5,Solari Directorate,Scientific,26.44,0.0,2.66,19.29,4.5
7,700,5578b4053f,Unified Zylaris Council,Scientific,24.23,0.0,4.1,15.63,4.5
7,700,095464621d,Cygnan Commonwealth,Isolationist,42.6,17.28,4.33,10.99,10.0
7,700,22e010a52d,Unified Cygnite Council,Scientific,39.3,17.28,0.9,16.62,4.5
7,700,a987357567,Scientific Thranite Union,Scientific,21.35,0.0,0.0,18.78,2.57
7,700,cf1fb521d7,Allied Sagittarian Systems,Scientific,37.48,6.79,14.34,11.85,4.5
7,700,0895acc0af,Sagittarian Directorate,Industrialist,46.11,6.79,14.42,14.9,10.0
7,700,cd650c58ff,Gamma-sagittariis Directorate,Scientific,40.41,6.79,13.24,15.87,4.5
7,700,208f64f5f9,Scientific Sagittarian Union,Scientific,43.38,6.79,12.84,19.24,4.5
7,700,a03b53100a,Orionex Directorate,Scientific,28.01,0.0,0.0,18.01,10.0
7,700,2640424e04,Unified Aurelan Council,Scientific,35.0,11.44,0.0,20.0,3.55
7,700,ad899b1ed9,The Meran Federation,Scientific,30.32,0.0,4.82,15.5,10.0
7,700,b53d4251d2,Meroid Directorate,Scientific,31.23,0.0,4.04,17.19,10.0
7,700,2b4452e77b,Soloid Directorate,Scientific,34.19,0.0,4.83,19.35,10.0
7,700,7994a1ada7,Unified Bulgan Council,Scientific,22.25,0.0,2.62,15.14,4.5
7,700,2b100070c5,Bulgite Directorate,Scientific,30.48,0.0,3.54,16.95,10.0
7,700,984d4d4161,Consolidated Vesperan Worlds,Scientific,42.87,24.85,0.0,13.52,4.5
7,700,04b742dd38,The Perseian Federation,Scientific,21.71,6.63,0.0,10.58,4.5
7,700,82f9ee8fb4,The Valoid Federation,Industrialist,38.84,21.8,0.0,13.48,3.56
7,700,08d81107e6,Zylarian Directorate,Scientific,19.12,0.0,0.0,16.55,2.57
7,700,38a2dd884c,Allied Sagittariian Systems,Industrialist,21.56,9.62,0.0,8.34,3.61
7,700,1c90d82c80,Cygnian Directorate,Scientific,45.65,26.09,0.0,15.07,4.5
7,700,a067552faf,Consolidated Ian Worlds,Scientific,30.19,10.69,2.28,12.72,4.5
7,700,c6642b2284,Scientific Gaea-is Union,Scientific,35.3,10.69,3.34,17.73,3.54
7,700,a222a74ae8,Zelex Directorate,Scientific,42.01,6.65,6.7,18.66,10.0
7,700,c235dc422c,Scientific Kaeluman Union,Industrialist,31.97,6.65,5.19,15.64,4.5
7,700,9dbca7c528,Unified Vesperari Council,Scientific,39.65,6.65,6.33,16.67,10.0
7,700,f714a79195,Scientific Orionian Union,Scientific,27.28,0.0,4.03,18.75,4.5
7,700,f6221e08e8,Orionian Directorate,Scientific,32.39,0.0,3.07,19.32,10.0
7,700,f0cb6b0a91,Xenoid Directorate,Scientific,49.21,8.04,14.22,16.95,10.0
7,700,609e70586f,Scientific Kaeluman Union,Scientific,44.58,8.04,13.49,18.56,4.5
7,700,a866d8dcfc,Zelis Directorate,Scientific,45.75,8.04,13.5,19.71,4.5
7,700,26a6b7dcc3,Consolidated Valan Worlds,Diplomatic,44.58,8.04,12.54,14.01,10.0
7,700,7be35390be,Scientific Valan Union,Scientific,32.84,0.0,10.36,12.48,10.0
7,700,87f864fe83,Unified Thranari Council,Scientific,34.16,0.0,12.26,18.32,3.58
7,700,3ba7df6ae1,Scientific Thranite Union,Scientific,33.41,0.0,9.87,20.0,3.54
7,700,edb45b6eec,Unified Kaelumoid Council,Scientific,37.75,0.0,13.02,14.74,10.0
7,700,fe5ce1f2b8,Consolidated Kaelumari Worlds,Scientific,27.77,0.0,4.64,13.12,10.0
7,700,a31575c86a,Unified Orionex Council,Scientific,24.46,0.0,2.95,17.01,4.5
7,700,7652ec5c8d,Unified Theta-perseis Council,Scientific,28.1,0.0,0.0,18.1,10.0
7,700,98fbfa35fa,Sigma-orionis Commonwealth,Industrialist,13.7,0.0,0.0,11.01,2.69
7,700,f0ada7121c,Consolidated Solex Worlds,Industrialist,37.25,12.76,3.69,10.8,10.0
7,700,6eb9b1daf2,Scientific Xenite Union,Scientific,41.49,12.76,7.25,16.98,4.5
7,700,07a0027478,The Vesperis Federation,Scientific,31.48,12.76,3.69,10.52,4.5
7,700,187eb0978f,Scientific Merite Union,Scientific,38.12,17.18,0.0,17.38,3.56
7,700,8bd71d17f7,Unified Xenis Council,Scientific,31.94,0.0,2.09,19.85,10.0
7,700,7f4ec7825c,Allied Soloid Systems,Scientific,30.23,0.0,7.5,12.73,10.0
7,700,a1d0ea467a,Unified Meris Council,Scientific,26.59,0.0,2.09,20.0,4.5
7,700,71d820677a,The Zylaran Federation,Scientific,35.04,6.67,8.74,9.63,10.0
7,700,6d2f3e5ed1,Aurelari Directorate,Scientific,40.06,6.67,7.98,15.41,10.0
7,700,3339448f7c,Xenan Directorate,Scientific,35.96,6.67,8.67,16.12,4.5
7,700,be3191b575,Scientific Eta-galacticis Union,Scientific,40.86,16.09,6.3,14.91,3.55
7,700,63f01adf18,Consolidated Galacticite Worlds,Diplomatic,38.52,16.09,3.71,8.71,10.0
7,700,b75dce1421,Allied Bulgite Systems,Industrialist,38.78,15.9,3.0,9.89,10.0
7,700,4c8e6a8540,Allied Bulgan Systems,Scientific,39.53,15.9,3.91,15.23,4.5
7,700,76c64a14d6,Unified Orionoid Council,Scientific,22.49,0.0,0.0,17.99,4.5
7,700,517cb43ce0,Scientific Solan Union,Scientific,40.2,0.0,12.23,17.98,10.0
7,700,d378f96d17,Kaelumian Commonwealth,Scientific,29.95,0.0,12.75,12.7,4.5
7,700,7664b6b371,Orionian Directorate,Scientific,40.86,0.0,11.87,19.0,10.0
7,700,739bb87006,Unified Aurelex Council,Scientific,35.14,0.0,11.04,19.61,4.5
7,700,8853384409,Unified Kaelumex Council,Scientific,38.92,10.84,0.0,18.08,10.0
7,700,bda6417e80,Scientific Persean Union,Scientific,39.07,0.0,10.21,18.86,10.0
7,700,56cd534bb7,The Persean Federation,Scientific,27.59,0.0,11.47,11.61,4.5
7,700,c6e77e6789,Persean Directorate,Scientific,39.86,0.0,11.35,18.5,10.0
7,700,ac4afd4a27,Perseite Directorate,Scientific,34.14,0.0,11.53,18.1,4.5
7,700,778b8b68c3,Scientific Aurelex Union,Scientific,32.55,0.0,2.55,20.0,10.0
7,700,c5213edcba,Scientific Meran Union,Scientific,22.0,0.0,4.26,16.03,1.71
7,700,37b8da7a55,Zylaris Directorate,Scientific,29.83,6.16,0.0,19.17,4.5
7,700,c1803ec34d,Aurelari Directorate,Scientific,19.98,0.0,0.0,15.48,4.5
7,700,d957806d32,Galactician Commonwealth,Isolationist,23.76,0.0,6.53,12.73,4.5
7,700,fcda05fc4e,Unified Sigma-galacticis Council,Scientific,34.1,0.0,6.29,17.81,10.0
7,700,2320e9a617,Galactican Directorate,Scientific,24.08,0.0,3.8,15.78,4.5
7,700,75a58165a0,The Galactican Federation,Isolationist,21.18,0.0,7.08,4.1,10.0
7,700,d5f12251b2,Unified Xenian Council,Scientific,42.42,0.0,13.02,19.4,10.0
7,700,b4221d6e15,Unified Xenis Council,Scientific,40.47,0.0,13.89,16.58,10.0
7,700,b3ddaf54de,Unified Zylarex Council,Scientific,36.63,0.0,15.06,17.07,4.5
7,700,fa8159dac5,Unified Xenian Council,Scientific,39.99,0.0,12.2,17.79,10.0
7,700,02e103d2b6,Dominion of Thranari,Isolationist,43.28,0.0,17.18,16.09,10.0
7,700,b0eb206a08,The Thranis Federation,Industrialist,29.56,11.48,0.0,8.08,10.0
7,700,658cf93cc4,Unified Zylarian Council,Scientific,34.71,11.48,0.0,19.64,3.6
7,700,3b106fa102,Unified Perseian Council,Scientific,20.42,0.0,2.62,13.3,4.5
7,700,cb6235e194,Allied Phi-perseis Systems,Scientific,28.73,0.0,1.69,17.03,10.0
7,700,6a9427ac16,Consolidated Prometheian Worlds,Scientific,36.24,20.39,0.0,12.22,3.62
7,700,094756ff65,Unified Vesperis Council,Industrialist,32.97,8.96,4.62,15.86,3.54
7,700,e07661a882,Aurelari Directorate,Scientific,40.11,8.96,3.6,17.55,10.0
7,700,d340e67e88,Scientific Aurelan Union,Scientific,17.24,0.0,0.0,14.64,2.6
7,700,78635879d1,Scientific Priman Union,Scientific,27.13,0.0,2.63,20.0,4.5
7,700,71f4e16f01,Primite Directorate,Scientific,23.23,0.0,1.93,16.8,4.5
7,700,62149b123f,Scientific Sagittarian Union,Scientific,27.21,0.0,0.0,17.21,10.0
7,700,4c3eb31272,Iota-sagittariis Directorate,Scientific,31.66,0.0,2.42,19.24,10.0
7,700,460d2edc1f,Sagittarian Directorate,Scientific,28.43,0.0,3.39,15.05,10.0
7,700,6c40e5c997,Orionite Directorate,Scientific,35.66,0.0,7.43,18.23,10.0
7,700,ce97697488,Scientific Orionian Union,Scientific,34.45,0.0,8.39,16.06,10.0
7,700,4df0d9ee3b,Scientific Orionite Union,Scientific,27.72,0.0,6.01,18.12,3.59
7,700,5a236efd3f,Beta-bulgis Commonwealth,Scientific,55.19,29.7,4.62,16.37,4.5
7,700,b8c054770f,Beta-bulgis Directorate,Scientific,61.48,29.7,3.24,18.54,10.0
7,700,1bc76d1c73,Consolidated Orionis Worlds,Scientific,26.59,8.91,0.0,14.15,3.53
7,700,1c4722b997,Unified Orionite Council,Scientific,31.03,7.48,0.0,20.0,3.55
7,700,0e67dd57aa,Unified Valis Council,Scientific,38.45,6.56,7.76,14.14,10.0
7,700,88977397af,Zylarex Directorate,Scientific,40.53,6.56,7.67,16.31,10.0
7,700,84a3d643c9,Scientific Orionis Union,Scientific,44.94,6.56,8.9,19.49,10.0
7,700,19190c022d,Allied Zylaris Systems,Industrialist,31.85,9.55,0.0,12.3,10.0
7,700,cadd62d564,Allied Aurelite Systems,Diplomatic,32.66,9.55,0.0,13.11,10.0
7,700,d0016e25b4,The Meran Federation,Scientific,36.42,15.86,5.41,11.58,3.56
7,700,724362e429,Zeloid Commonwealth,Diplomatic,37.44,15.86,3.14,8.43,10.0
7,700,2b478a564d,Aurelian Commonwealth,Industrialist,24.26,0.0,5.66,8.6,10.0
7,700,999c5041c4,Scientific Aureliis Union,Scientific,34.52,0.0,4.93,19.59,10.0
7,700,06f00def5a,Scientific Aureliite Union,Scientific,31.38,0.0,3.75,17.63,10.0
7,700,23582772c8,Orionite Directorate,Scientific,26.94,0.0,0.0,16.94,10.0
7,700,61397f1d85,Solari Directorate,Scientific,40.6,9.73,2.83,18.04,10.0
7,700,ca40b2e629,Scientific Solex Union,Scientific,44.39,9.73,7.93,16.74,10.0
7,700,80d9c3cc28,Vesperian Directorate,Scientific,39.18,9.73,2.83,16.62,10.0
7,700,bcfcfb49cf,Scientific Thranex Union,Scientific,22.72,0.0,0.0,18.22,4.5
7,700,9568bafb15,Chi-bulgis Directorate,Scientific,33.62,0.0,6.1,17.52,10.0
7,700,47e406daef,Bulgian Directorate,Scientific,27.11,0.0,4.91,17.7,4.5
7,700,ad47c2dda3,Bulgite Commonwealth,Scientific,26.79,0.0,4.91,11.88,10.0
7,700,096fc37df4,Scientific Vesperoid Union,Scientific,31.13,13.65,0.0,13.88,3.6
7,700,0b6029ea29,Scientific Vesperis Union,Scientific,46.95,12.72,11.73,18.0,4.5
7,700,0ed21e60e5,Orionan Directorate,Scientific,54.15,12.72,12.93,18.5,10.0
7,700,5a9f1f61c7,Scientific Merex Union,Scientific,44.93,12.72,11.33,17.36,3.52
7,700,02fd90e690,Allied Meris Systems,Scientific,45.9,12.72,10.59,12.59,10.0
7,700,3557fb1c6f,Allied Kaelumex Systems,Militaristic,34.24,7.33,7.41,9.5,10.0
7,700,61550040fc,Unified Aurelian Council,Scientific,40.24,7.33,7.41,15.5,10.0
7,700,f0fcb8f048,The Valari Federation,Scientific,42.14,7.33,10.4,14.41,10.0
7,700,691ec52085,The Zelian Federation,Scientific,41.88,7.33,9.64,14.91,10.0
7,700,9a629191f0,Allied Orionan Systems,Scientific,17.61,0.0,0.0,13.11,4.5
7,700,33e625a829,Aureloid Directorate,Scientific,21.61,0.0,0.0,18.12,3.49
7,700,b91403ddc4,Consolidated Merari Worlds,Scientific,16.52,0.0,0.0,12.02,4.5
7,700,71073d1e77,Scientific Xenex Union,Scientific,20.03,0.0,0.0,15.53,4.5
7,700,58a2b00e32,Consolidated Persean Worlds,Explorer,29.59,0.0,7.44,12.15,10.0
7,700,03fca7f787,Perseian Commonwealth,Scientific,24.94,0.0,7.28,13.16,4.5
7,700,939c53fc68,Scientific Perseian Union,Scientific,34.44,0.0,8.11,16.33,10.0
7,700,dc652af4e1,Cygnan Commonwealth,Scientific,44.21,11.0,8.73,14.47,10.0
7,700,98e5a44c50,Cygnan Directorate,Scientific,41.33,11.0,7.31,18.52,4.5
7,700,e1017ed35e,Cygnan Directorate,Scientific,35.11,0.0,7.34,17.77,10.0
7,700,ee6f8a466e,Cygnian Commonwealth,Isolationist,33.73,0.0,11.57,12.16,10.0
7,700,bc259c8444,Scientific Kaelumian Union,Scientific,31.24,8.8,4.5,14.37,3.57
7,700,fc41667c54,Kaeluman Directorate,Scientific,37.27,8.8,3.97,20.0,4.5
7,700,b4e38b5ba0,Scientific Bulgian Union,Scientific,20.15,0.0,0.0,16.63,3.51
7,700,ed8eb43829,Omega-bulgis Directorate,Scientific,35.88,0.0,9.42,16.46,10.0
7,700,2d7a6c7193,Unified Omega-bulgis Council,Scientific,30.79,0.0,10.7,15.6,4.5
7,700,c4d87c45ee,Unified Bulgite Council,Scientific,40.13,0.0,10.13,20.0,10.0
7,700,62a7129a59,Unified Bulgian Council,Scientific,33.84,0.0,11.37,17.97,4.5
7,700,1e3994853e,Consolidated Thranian Worlds,Scientific,40.05,7.41,9.21,13.43,10.0
7,700,b28f9ec7d4,Scientific Thranari Union,Scientific,46.25,7.41,8.84,20.0,10.0
7,700,634ad45f7e,Scientific Aurelan Union,Scientific,42.36,7.41,9.59,15.35,10.0
7,700,75912c8e4c,Kaelumari Directorate,Scientific,43.56,7.41,8.39,17.75,10.0
7,700,d07bc4ae63,Scientific Valian Union,Industrialist,27.65,10.92,0.0,14.21,2.52
7,700,9696ce2491,Scientific Vesperari Union,Scientific,21.11,0.0,0.0,16.61,4.5
7,700,7036dbff3e,Scientific Orionite Union,Scientific,38.4,15.79,4.68,13.43,4.5
7,700,c98968025a,Orionan Directorate,Scientific,46.88,15.79,4.38,16.72,10.0
7,700,9d449a31b9,Consolidated Omega-cygnis Worlds,Industrialist,44.65,23.17,0.0,11.49,10.0
7,700,12f8de3472,Thranari Commonwealth,Industrialist,12.81,0.0,0.0,10.05,2.76
7,700,afc6771a1e,Unified Xenoid Council,Scientific,30.68,0.0,11.3,14.88,4.5
7,700,55c2a4dc5e,Thranari Commonwealth,Scientific,28.47,0.0,10.7,14.19,3.58
7,700,3779c3fe76,Unified Zelian Council,Scientific,32.79,0.0,10.36,17.93,4.5
7,700,cd01ef6fd0,Scientific Merari Union,Scientific,40.79,0.0,10.79,20.0,10.0
7,700,63803c4eb1,Unified Zelari Council,Scientific,27.2,9.5,0.0,13.2,4.5
7,700,20dcee6871,Unified Valoid Council,Scientific,31.93,9.5,0.0,17.94,4.5
7,700,53856bd8ca,Allied Sagittariian Systems,Scientific,44.24,29.01,0.0,11.6,3.63
7,700,da38a63176,Unified Orionis Council,Scientific,27.66,0.0,4.49,19.7,3.48
7,700,8196db66b3,Scientific Thranan Union,Scientific,27.27,0.0,5.09,17.68,4.5
7,700,f004cb791e,Scientific Perseian Union,Scientific,23.5,0.0,0.0,19.98,3.51
7,700,15955262e1,Aurelian Directorate,Scientific,33.22,13.22,0.0,15.5,4.5
7,700,c3662e3808,Unified Sagittariite Council,Scientific,42.46,20.3,0.0,17.66,4.5
7,700,7dc225fd37,Consolidated Orionian Worlds,Scientific,40.92,22.77,0.0,14.6,3.56
7,700,373ea01e5c,Consolidated Zylaris Worlds,Scientific,53.58,37.89,0.0,13.01,2.67
7,700,17fee1a6ac,The Thranite Federation,Scientific,15.56,0.0,0.0,11.98,3.58
7,700,66d46fcd47,Consolidated Orionite Worlds,Diplomatic,47.28,26.12,0.0,11.17,10.0
7,700,dffeed89fb,Chi-bulgis Directorate,Scientific,31.25,0.0,4.07,17.18,10.0
7,700,cd3cb2af45,The Chi-bulgis Federation,Scientific,30.34,0.0,5.44,14.9,10.0
7,700,5d262aaec3,Consolidated Xenite Worlds,Diplomatic,39.7,7.45,8.31,13.94,10.0
7,700,db6da7e17a,Orionis Directorate,Scientific,44.18,7.45,10.26,16.48,10.0
7,700,73573955bb,Orionite Directorate,Scientific,45.83,7.45,9.44,18.94,10.0
7,700,f2bbbfc167,Bulgan Commonwealth,Diplomatic,42.26,6.7,15.1,10.46,10.0
7,700,f929aa33ac,Bulgian Commonwealth,Scientific,43.37,6.7,14.11,12.56,10.0
7,700,28d83c4b42,Scientific Bulgite Union,Scientific,47.74,6.7,15.68,15.37,10.0
7,700,0ddd78edbb,The Delta-bulgis Federation,Diplomatic,41.25,6.7,13.73,10.82,10.0
7,700,adc1c77061,Unified Thranis Council,Scientific,36.71,6.77,0.0,19.94,10.0
7,700,931aa9655e,Orionite Directorate,Scientific,34.73,0.0,7.7,17.03,10.0
7,700,df2f64c1a1,Unified Valari Council,Scientific,31.83,0.0,8.55,18.78,4.5
7,700,f27ca4fefa,Scientific Aurelite Union,Scientific,37.25,0.0,8.42,18.83,10.0
7,700,a7f6005fd2,Republic of Meroid,Scientific,51.5,26.31,0.0,15.2,10.0
7,700,4164b650a3,Unified Zylarite Council,Scientific,31.66,0.0,3.28,18.38,10.0
7,700,340ef3ab81,The Thranari Federation,Industrialist,19.63,0.0,5.15,9.98,4.5
7,700,7ba9deb67e,Consolidated Xenoid Worlds,Scientific,57.38,31.35,0.0,16.03,10.0
7,700,785ce4730c,Unified Xenan Council,Scientific,26.45,0.0,7.77,14.18,4.5
7,700,7135e43d15,Consolidated Valoid Worlds,Isolationist,26.36,0.0,9.04,12.82,4.5
7,700,dbf06f7273,Orionite Directorate,Scientific,34.16,0.0,9.7,14.47,10.0
7,700,8f64eb0a84,Vesperan Commonwealth,Industrialist,33.22,0.0,9.04,14.18,10.0
7,700,c87f4b2d09,Consolidated Zelite Worlds,Industrialist,21.11,0.0,0.0,11.11,10.0
7,700,c59e7444f5,Meran Commonwealth,Scientific,35.12,7.17,9.43,14.02,4.5
7,700,111ab1a74e,Unified Meris Council,Scientific,34.55,7.17,8.69,14.19,4.5
7,700,762d1b3438,Unified Merian Council,Scientific,42.88,7.17,8.56,17.14,10.0
7,700,41e5776038,Unified Orionan Council,Scientific,49.9,14.2,8.67,17.03,10.0
7,700,11c4291fc3,Vesperite Commonwealth,Scientific,43.36,14.2,8.78,15.88,4.5
7,700,c8c30fa0a1,Orionan Directorate,Scientific,47.85,14.2,9.15,20.0,4.5
7,700,41a9345e47,The Aurelian Federation,Isolationist,49.2,14.2,10.49,14.51,10.0
7,700,6edc6616b2,Scientific Galacticite Union,Scientific,33.5,6.89,3.92,18.19,4.5
7,700,82b29167c3,Galactican Directorate,Scientific,36.06,6.89,4.6,14.57,10.0
7,700,cbdac2fac3,Scientific Zylarex Union,Scientific,25.18,6.13,0.0,16.55,2.49
7,700,9891e1dd90,Scientific Kaelumari Union,Scientific,40.51,19.15,0.0,17.82,3.54
7,700,5087e1422a,Unified Zeloid Council,Scientific,40.34,19.15,0.0,16.69,4.5
7,700,5d94c085f5,Allied Valis Systems,Scientific,43.66,17.54,0.0,16.12,10.0
7,700,cc71651dca,Unified Solex Council,Scientific,21.09,0.0,0.0,17.53,3.56
7,700,b7f420628f,Consolidated Iota-perseis Worlds,Diplomatic,31.46,11.45,0.0,10.02,10.0
7,700,1a2a63b5eb,Allied Thranian Systems,Isolationist,33.35,7.69,3.33,12.32,10.0
7,700,9eeb4737e9,Unified Merite Council,Scientific,34.63,7.69,2.44,20.0,4.5
7,700,8e17c1b492,Solex Commonwealth,Diplomatic,35.12,13.4,2.77,8.95,10.0
7,700,35e0e185b7,Scientific Valan Union,Scientific,40.54,13.4,4.93,17.71,4.5
7,700,15c488fdb9,Unified Vesperite Council,Scientific,28.58,0.0,0.88,17.7,10.0
7,700,52be76d999,Zelian Directorate,Isolationist,27.46,0.0,2.8,14.66,10.0
7,700,2d148d0e47,Allied Cygnian Systems,Scientific,26.44,0.0,7.12,15.76,3.57
7,700,a4eac32597,Scientific Omega-cygnis Union,Scientific,28.3,0.0,2.3,16.0,10.0
7,700,f94aaeed85,Allied Cygnite Systems,Scientific,23.35,0.0,0.0,13.35,10.0
7,700,a9283be55d,The Epsilon-perseis Federation,Industrialist,28.01,0.0,8.32,9.69,10.0
7,700,27d9c8dc46,The Perseian Federation,Industrialist,28.21,0.0,13.91,9.79,4.5
7,700,2c89a9e0dc,Scientific Persean Union,Scientific,38.32,0.0,8.32,20.0,10.0
7,700,c45231c414,Scientific Epsilon-perseis Union,Scientific,36.32,0.0,14.3,17.52,4.5
7,700,7fdb421436,Consolidated Cygnian Worlds,Industrialist,16.99,0.0,0.0,12.49,4.5
7,700,b323933feb,Allied Solian Systems,Scientific,22.98,9.41,0.0,10.8,2.77
7,700,c5f014b287,Bulgan Directorate,Scientific,35.98,6.35,3.28,16.35,10.0
7,700,8d88177d24,Bulgian Directorate,Scientific,33.28,6.35,3.76,18.67,4.5
7,700,e1c4b2ed14,Scientific Vesperan Union,Scientific,21.75,0.0,0.0,17.25,4.5
7,700,a568c633c8,Aurelari Directorate,Scientific,25.8,10.05,0.0,13.17,2.58
7,700,0187c7d64a,The Vesperan Federation,Isolationist,23.99,0.0,2.84,11.15,10.0
7,700,189d8d8d1b,Valite Directorate,Scientific,32.24,0.0,7.55,14.69,10.0
7,700,57f00e3f50,Unified Vesperite Council,Scientific,39.85,0.0,10.61,19.24,10.0
7,700,d427d38a9f,Unified Kaelumex Council,Scientific,36.13,0.0,6.81,19.32,10.0
7,700,f1337406a3,Thranan Directorate,Scientific,41.33,10.53,4.79,16.01,10.0
7,700,ecbe2dc98a,Zelari Commonwealth,Scientific,38.57,10.53,5.18,12.86,10.0
7,700,354b63d6d6,Scientific Solex Union,Scientific,36.21,0.0,6.21,20.0,10.0
7,700,fce0550f04,Unified Thranian Council,Scientific,35.2,0.0,6.4,18.8,10.0
7,700,f7a8fcf1b2,Scientific Aurelari Union,Scientific,32.16,0.0,4.53,17.63,10.0
7,700,8c80ad65b6,Orionex Directorate,Scientific,37.5,14.86,3.31,14.82,4.5
7,700,65154f1c30,Scientific Kaeluman Union,Scientific,42.57,14.86,3.21,20.0,4.5
7,700,e6f9f9e411,Unified Kaelumex Council,Scientific,45.3,22.13,0.0,19.61,3.56
7,700,24e153416d,Unified Aurelis Council,Scientific,32.01,0.0,4.37,17.64,10.0
7,700,38ade68c1e,Scientific Thranex Union,Scientific,30.73,0.0,3.53,17.19,10.0
7,700,eacab5ee97,Thranan Directorate,Scientific,38.63,0.0,12.47,16.15,10.0
7,700,fadaa4a404,Valian Directorate,Scientific,39.74,0.0,10.87,18.87,10.0
7,700,ebda9e7b67,Solite Directorate,Scientific,34.28,0.0,12.2,17.58,4.5
7,700,de8a7cab3b,Unified Merian Council,Scientific,34.02,0.0,11.78,17.73,4.5
7,700,5573af18db,Merian Directorate,Scientific,36.16,0.0,9.21,16.95,10.0
7,700,e13216033f,Meroid Directorate,Scientific,29.08,0.0,8.64,17.77,2.66
7,700,bee1d78260,Zylarian Commonwealth,Industrialist,28.0,0.0,5.36,12.64,10.0
7,700,2a8b6fc81d,Unified Zylarite Council,Scientific,28.48,0.0,5.66,19.28,3.54
7,700,2320636026,Unified Valian Council,Scientific,30.79,0.0,6.2,14.59,10.0
7,700,e976b29c9d,Scientific Orionoid Union,Scientific,32.96,0.0,4.36,18.6,10.0
7,700,dc0074adc3,Unified Valite Council,Scientific,45.76,14.37,6.89,20.0,4.5
7,700,303a3df484,Unified Zelex Council,Scientific,51.55,14.37,7.64,19.54,10.0
7,700,02b9381952,Aurelian Directorate,Scientific,49.89,14.37,10.3,15.22,10.0
7,700,08caaac3af,Unified Orionian Council,Scientific,37.64,0.0,9.15,18.49,10.0
7,700,0ad458611c,Unified Orionian Council,Scientific,30.51,0.0,7.94,18.07,4.5
7,700,c2fe0ab024,Unified Orionan Council,Scientific,25.02,0.0,5.56,14.97,4.5
7,700,91474e8269,Vesperian Directorate,Scientific,27.45,0.0,3.93,20.0,3.52
7,700,32d2bbd884,Unified Zelan Council,Scientific,30.45,0.0,3.02,17.44,10.0
7,700,f343101fe6,Unified Aurelari Council,Scientific,33.97,0.0,6.87,17.1,10.0
