tick,year,planet_id,commodity,price,volatility,inventory,value_index
2,200,c1e88f7dc4,Titanium,6.34,0.133,402.4,0.42
2,200,c1e88f7dc4,Rare Minerals,10.56,0.133,347.9,0.42
2,200,c1e88f7dc4,Water,10.48,0.161,0.0,2.1
2,200,c1e88f7dc4,Helium-3,9.1,0.126,18.4,0.45
2,200,c1e88f7dc4,Energy,16.73,0.16,0.0,2.09
2,200,c1e88f7dc4,Food,12.51,0.159,0.0,2.08
2,200,c1e88f7dc4,Advanced Components,104.43,0.159,0.0,2.09
2,200,c1e88f7dc4,Quantum Materials,50.7,0.133,108.2,0.42
2,200,c1e88f7dc4,Dark Matter Extracts,129.07,0.131,55.5,0.43
2,200,643e61538d,Iron,4.23,0.133,401.9,0.42
2,200,643e61538d,Titanium,6.34,0.133,381.6,0.42
2,200,643e61538d,Rare Minerals,10.56,0.133,331.2,0.42
2,200,643e61538d,Water,10.49,0.161,0.0,2.1
2,200,643e61538d,Helium-3,9.13,0.125,18.3,0.46
2,200,643e61538d,Energy,16.78,0.161,0.0,2.1
2,200,643e61538d,Food,12.56,0.161,0.0,2.09
2,200,643e61538d,Advanced Components,104.72,0.161,0.0,2.09
2,200,643e61538d,Quantum Materials,50.7,0.133,107.9,0.42
2,200,643e61538d,Dark Matter Extracts,129.09,0.131,55.5,0.43
2,200,c3acae4279,Iron,4.23,0.133,233.9,0.42
2,200,c3acae4279,Titanium,6.34,0.133,254.0,0.42
2,200,c3acae4279,Rare Minerals,10.56,0.133,225.3,0.42
2,200,c3acae4279,Water,10.43,0.159,0.0,2.09
2,200,c3acae4279,Helium-3,9.21,0.124,18.2,0.46
2,200,c3acae4279,Energy,16.81,0.161,0.0,2.1
2,200,c3acae4279,Food,12.5,0.159,0.0,2.08
2,200,c3acae4279,Advanced Components,104.96,0.161,0.0,2.1
2,200,c3acae4279,Quantum Materials,50.7,0.133,108.1,0.42
2,200,c3acae4279,Dark Matter Extracts,129.14,0.131,55.5,0.43
2,200,df3779081f,Iron,4.23,0.133,229.1,0.42
2,200,df3779081f,Titanium,6.34,0.133,249.2,0.42
2,200,df3779081f,Rare Minerals,10.56,0.133,221.8,0.42
2,200,df3779081f,Water,10.23,0.156,0.0,2.05
2,200,df3779081f,Helium-3,9.12,0.126,18.3,0.46
2,200,df3779081f,Energy,16.76,0.161,0.0,2.1
2,200,df3779081f,Food,12.21,0.154,0.0,2.03
2,200,df3779081f,Advanced Components,104.51,0.16,0.0,2.09
2,200,df3779081f,Quantum Materials,50.7,0.133,108.3,0.42
2,200,df3779081f,Dark Matter Extracts,129.09,0.131,55.5,0.43
2,200,761dc46bfb,Iron,4.23,0.133,200.0,0.42
2,200,761dc46bfb,Titanium,6.34,0.133,200.0,0.42
2,200,761dc46bfb,Rare Minerals,10.56,0.133,200.0,0.42
2,200,761dc46bfb,Water,2.11,0.133,200.0,0.42
2,200,761dc46bfb,Helium-3,8.45,0.133,50.0,0.42
2,200,761dc46bfb,Energy,3.38,0.133,200.0,0.42
2,200,761dc46bfb,Food,2.54,0.133,200.0,0.42
2,200,761dc46bfb,Advanced Components,21.12,0.133,50.0,0.42
2,200,761dc46bfb,Quantum Materials,50.7,0.133,50.0,0.42
2,200,761dc46bfb,Dark Matter Extracts,126.75,0.133,50.0,0.42
2,200,ea39321ef5,Iron,4.23,0.133,338.7,0.42
2,200,ea39321ef5,Titanium,6.34,0.133,322.9,0.42
2,200,ea39321ef5,Rare Minerals,10.56,0.133,438.0,0.42
2,200,ea39321ef5,Water,10.49,0.161,0.0,2.1
2,200,ea39321ef5,Helium-3,9.07,0.126,18.4,0.45
2,200,ea39321ef5,Energy,16.62,0.159,0.0,2.08
2,200,ea39321ef5,Food,12.53,0.16,0.0,2.09
2,200,ea39321ef5,Advanced Components,104.0,0.159,0.0,2.08
2,200,ea39321ef5,Quantum Materials,50.7,0.133,108.1,0.42
2,200,ea39321ef5,Dark Matter Extracts,129.06,0.131,55.5,0.43
2,200,f2a9984428,Iron,4.23,0.133,217.4,0.42
2,200,f2a9984428,Titanium,6.34,0.133,237.5,0.42
2,200,f2a9984428,Rare Minerals,10.56,0.133,212.9,0.42
2,200,f2a9984428,Water,10.43,0.159,0.0,2.09
2,200,f2a9984428,Helium-3,9.2,0.125,18.2,0.46
2,200,f2a9984428,Energy,16.81,0.161,0.0,2.1
2,200,f2a9984428,Food,12.5,0.159,0.0,2.08
2,200,f2a9984428,Advanced Components,104.92,0.161,0.0,2.1
2,200,f2a9984428,Quantum Materials,50.7,0.133,108.1,0.42
2,200,f2a9984428,Dark Matter Extracts,129.13,0.131,55.5,0.43
2,200,81f92b3c38,Iron,4.23,0.133,337.3,0.42
2,200,81f92b3c38,Titanium,6.34,0.133,327.0,0.42
2,200,81f92b3c38,Rare Minerals,10.56,0.133,292.2,0.42
2,200,81f92b3c38,Water,10.51,0.161,0.0,2.1
2,200,81f92b3c38,Helium-3,8.45,0.133,24.1,0.42
2,200,81f92b3c38,Energy,16.79,0.161,43.8,2.1
2,200,81f92b3c38,Food,12.58,0.161,0.0,2.1
2,200,81f92b3c38,Advanced Components,104.75,0.161,0.0,2.09
2,200,81f92b3c38,Quantum Materials,50.7,0.133,97.4,0.42
2,200,81f92b3c38,Dark Matter Extracts,126.75,0.133,53.8,0.42
2,200,8a6656d3f1,Iron,4.23,0.133,369.7,0.42
2,200,8a6656d3f1,Titanium,6.34,0.133,354.8,0.42
2,200,8a6656d3f1,Rare Minerals,10.56,0.133,309.8,0.42
2,200,8a6656d3f1,Water,8.33,0.118,81.0,1.67
2,200,8a6656d3f1,Helium-3,9.06,0.126,18.4,0.45
2,200,8a6656d3f1,Energy,14.09,0.127,0.0,1.76
2,200,8a6656d3f1,Food,6.59,0.05,155.6,1.1
2,200,8a6656d3f1,Advanced Components,77.33,0.104,26.5,1.55
2,200,8a6656d3f1,Quantum Materials,50.7,0.133,108.1,0.42
2,200,8a6656d3f1,Dark Matter Extracts,126.75,0.133,63.5,0.42
2,200,ec05aeaf84,Iron,4.23,0.133,532.1,0.42
2,200,ec05aeaf84,Titanium,6.34,0.133,550.4,0.42
2,200,ec05aeaf84,Rare Minerals,10.56,0.133,473.4,0.42
2,200,ec05aeaf84,Water,10.4,0.159,0.0,2.08
2,200,ec05aeaf84,Helium-3,8.45,0.133,27.2,0.42
2,200,ec05aeaf84,Energy,16.76,0.161,1.7,2.09
2,200,ec05aeaf84,Food,12.35,0.157,0.0,2.06
2,200,ec05aeaf84,Advanced Components,104.74,0.161,0.0,2.09
2,200,ec05aeaf84,Quantum Materials,50.7,0.133,91.8,0.42
2,200,ec05aeaf84,Dark Matter Extracts,126.75,0.133,52.9,0.42
2,200,03ea73d15e,Iron,4.23,0.133,397.9,0.42
2,200,03ea73d15e,Titanium,6.34,0.133,378.3,0.42
2,200,03ea73d15e,Rare Minerals,10.56,0.133,328.6,0.42
2,200,03ea73d15e,Water,10.46,0.161,0.0,2.09
2,200,03ea73d15e,Helium-3,9.1,0.126,18.4,0.45
2,200,03ea73d15e,Energy,16.74,0.16,0.0,2.09
2,200,03ea73d15e,Food,12.5,0.159,0.0,2.08
2,200,03ea73d15e,Advanced Components,104.32,0.159,0.0,2.09
2,200,03ea73d15e,Quantum Materials,50.7,0.133,107.8,0.42
2,200,03ea73d15e,Dark Matter Extracts,129.07,0.131,55.5,0.43
2,200,ef69f3ae2b,Iron,4.23,0.133,231.7,0.42
2,200,ef69f3ae2b,Titanium,6.34,0.133,248.6,0.42
2,200,ef69f3ae2b,Rare Minerals,10.56,0.133,234.7,0.42
2,200,ef69f3ae2b,Water,10.14,0.154,0.0,2.03
2,200,ef69f3ae2b,Helium-3,8.45,0.133,34.6,0.42
2,200,ef69f3ae2b,Energy,16.73,0.16,0.0,2.09
2,200,ef69f3ae2b,Food,12.07,0.152,0.0,2.01
2,200,ef69f3ae2b,Advanced Components,104.06,0.159,0.0,2.08
2,200,ef69f3ae2b,Quantum Materials,50.7,0.133,77.8,0.42
2,200,ef69f3ae2b,Dark Matter Extracts,126.75,0.133,50.0,0.42
2,200,866ec22212,Iron,4.23,0.133,218.8,0.42
2,200,866ec22212,Titanium,6.34,0.133,236.8,0.42
2,200,866ec22212,Rare Minerals,10.56,0.133,221.2,0.42
2,200,866ec22212,Water,10.2,0.155,0.0,2.04
2,200,866ec22212,Helium-3,8.45,0.133,28.9,0.42
2,200,866ec22212,Energy,16.76,0.161,0.0,2.09
2,200,866ec22212,Food,12.16,0.154,0.0,2.03
2,200,866ec22212,Advanced Components,104.16,0.159,0.0,2.08
2,200,866ec22212,Quantum Materials,50.7,0.133,88.5,0.42
2,200,866ec22212,Dark Matter Extracts,126.75,0.133,52.4,0.42
2,200,56ddb257ee,Iron,4.23,0.133,200.0,0.42
2,200,56ddb257ee,Titanium,6.34,0.133,200.0,0.42
2,200,56ddb257ee,Rare Minerals,10.56,0.133,200.0,0.42
2,200,56ddb257ee,Water,2.11,0.133,200.0,0.42
2,200,56ddb257ee,Helium-3,8.45,0.133,50.0,0.42
2,200,56ddb257ee,Energy,3.38,0.133,200.0,0.42
2,200,56ddb257ee,Food,2.54,0.133,200.0,0.42
2,200,56ddb257ee,Advanced Components,21.12,0.133,50.0,0.42
2,200,56ddb257ee,Quantum Materials,50.7,0.133,50.0,0.42
2,200,56ddb257ee,Dark Matter Extracts,126.75,0.133,50.0,0.42
2,200,64569d639c,Iron,4.23,0.133,363.3,0.42
2,200,64569d639c,Titanium,6.34,0.133,347.1,0.42
2,200,64569d639c,Rare Minerals,10.56,0.133,317.9,0.42
2,200,64569d639c,Water,10.48,0.161,22.1,2.1
2,200,64569d639c,Helium-3,8.45,0.133,36.4,0.42
2,200,64569d639c,Energy,16.74,0.16,0.0,2.09
2,200,64569d639c,Food,12.53,0.159,0.0,2.09
2,200,64569d639c,Advanced Components,104.11,0.159,0.0,2.08
2,200,64569d639c,Quantum Materials,50.7,0.133,75.2,0.42
2,200,64569d639c,Dark Matter Extracts,126.75,0.133,50.0,0.42
2,200,4c11c0b340,Iron,4.23,0.133,344.2,0.42
2,200,4c11c0b340,Titanium,6.34,0.133,326.7,0.42
2,200,4c11c0b340,Rare Minerals,10.56,0.133,448.3,0.42
2,200,4c11c0b340,Water,10.49,0.161,0.0,2.1
2,200,4c11c0b340,Helium-3,8.45,0.133,23.7,0.42
2,200,4c11c0b340,Energy,16.62,0.159,0.0,2.08
2,200,4c11c0b340,Food,12.55,0.16,0.0,2.09
2,200,4c11c0b340,Advanced Components,103.88,0.159,0.0,2.08
2,200,4c11c0b340,Quantum Materials,50.7,0.133,98.2,0.42
2,200,4c11c0b340,Dark Matter Extracts,126.75,0.133,54.0,0.42
2,200,b8b6836452,Iron,4.23,0.133,318.1,0.42
2,200,b8b6836452,Titanium,6.34,0.133,306.5,0.42
2,200,b8b6836452,Rare Minerals,10.56,0.133,407.1,0.42
2,200,b8b6836452,Water,10.49,0.161,0.0,2.1
2,200,b8b6836452,Helium-3,9.08,0.126,18.4,0.45
2,200,b8b6836452,Energy,16.68,0.159,0.0,2.09
2,200,b8b6836452,Food,12.56,0.161,0.0,2.09
2,200,b8b6836452,Advanced Components,104.08,0.159,0.0,2.08
2,200,b8b6836452,Quantum Materials,50.7,0.133,107.8,0.42
2,200,b8b6836452,Dark Matter Extracts,129.07,0.131,55.5,0.43
2,200,1f08297f68,Iron,4.23,0.133,395.1,0.42
2,200,1f08297f68,Titanium,6.34,0.133,375.3,0.42
2,200,1f08297f68,Rare Minerals,10.56,0.133,330.4,0.42
2,200,1f08297f68,Water,10.49,0.161,0.0,2.1
2,200,1f08297f68,Helium-3,8.45,0.133,23.6,0.42
2,200,1f08297f68,Energy,16.79,0.161,0.0,2.1
2,200,1f08297f68,Food,12.58,0.161,0.0,2.1
2,200,1f08297f68,Advanced Components,104.81,0.161,0.0,2.1
2,200,1f08297f68,Quantum Materials,50.7,0.133,98.2,0.42
2,200,1f08297f68,Dark Matter Extracts,126.82,0.133,54.0,0.42
2,200,707779f6f3,Iron,4.23,0.133,242.1,0.42
2,200,707779f6f3,Titanium,6.34,0.133,262.2,0.42
2,200,707779f6f3,Rare Minerals,10.56,0.133,231.6,0.42
2,200,707779f6f3,Water,10.11,0.153,0.0,2.02
2,200,707779f6f3,Helium-3,9.11,0.126,18.3,0.46
2,200,707779f6f3,Energy,16.76,0.161,0.0,2.09
2,200,707779f6f3,Food,12.04,0.152,0.0,2.01
2,200,707779f6f3,Advanced Components,104.37,0.159,0.0,2.09
2,200,707779f6f3,Quantum Materials,50.7,0.133,107.9,0.42
2,200,707779f6f3,Dark Matter Extracts,129.08,0.131,55.5,0.43
2,200,fde5089e92,Iron,4.23,0.133,383.9,0.42
2,200,fde5089e92,Titanium,6.34,0.133,365.9,0.42
2,200,fde5089e92,Rare Minerals,10.56,0.133,323.3,0.42
2,200,fde5089e92,Water,10.43,0.159,0.0,2.09
2,200,fde5089e92,Helium-3,8.45,0.133,24.1,0.42
2,200,fde5089e92,Energy,16.65,0.159,0.0,2.08
2,200,fde5089e92,Food,12.41,0.158,0.0,2.07
2,200,fde5089e92,Advanced Components,103.34,0.157,0.0,2.07
2,200,fde5089e92,Quantum Materials,50.7,0.133,97.1,0.42
2,200,fde5089e92,Dark Matter Extracts,126.75,0.133,53.8,0.42
2,200,7f1c20dd07,Iron,4.23,0.133,340.2,0.42
2,200,7f1c20dd07,Titanium,6.34,0.133,330.1,0.42
2,200,7f1c20dd07,Rare Minerals,10.56,0.133,290.0,0.42
2,200,7f1c20dd07,Water,10.51,0.161,0.0,2.1
2,200,7f1c20dd07,Helium-3,9.14,0.125,18.3,0.46
2,200,7f1c20dd07,Energy,16.79,0.161,0.0,2.1
2,200,7f1c20dd07,Food,12.58,0.161,0.0,2.1
2,200,7f1c20dd07,Advanced Components,104.78,0.161,0.0,2.1
2,200,7f1c20dd07,Quantum Materials,50.7,0.133,107.9,0.42
2,200,7f1c20dd07,Dark Matter Extracts,129.1,0.131,55.5,0.43
2,200,c8305bdc8e,Iron,4.23,0.133,346.6,0.42
2,200,c8305bdc8e,Titanium,6.34,0.133,333.8,0.42
2,200,c8305bdc8e,Rare Minerals,10.56,0.133,303.6,0.42
2,200,c8305bdc8e,Water,10.46,0.161,50.0,2.09
2,200,c8305bdc8e,Helium-3,8.45,0.133,31.5,0.42
2,200,c8305bdc8e,Energy,16.74,0.161,0.0,2.09
2,200,c8305bdc8e,Food,12.52,0.159,50.0,2.09
2,200,c8305bdc8e,Advanced Components,104.12,0.159,0.0,2.08
2,200,c8305bdc8e,Quantum Materials,50.7,0.133,83.5,0.42
2,200,c8305bdc8e,Dark Matter Extracts,126.75,0.133,51.6,0.42
2,200,dc25804b7a,Iron,4.23,0.133,552.6,0.42
2,200,dc25804b7a,Titanium,6.34,0.133,572.3,0.42
2,200,dc25804b7a,Rare Minerals,10.56,0.133,485.3,0.42
2,200,dc25804b7a,Water,10.09,0.153,0.0,2.02
2,200,dc25804b7a,Helium-3,8.45,0.133,20.2,0.42
2,200,dc25804b7a,Energy,16.59,0.158,0.0,2.07
2,200,dc25804b7a,Food,11.68,0.146,0.0,1.95
2,200,dc25804b7a,Advanced Components,103.85,0.159,0.0,2.08
2,200,dc25804b7a,Quantum Materials,50.7,0.133,104.8,0.42
2,200,dc25804b7a,Dark Matter Extracts,128.32,0.132,55.0,0.43
2,200,408ed4a007,Iron,4.23,0.133,200.0,0.42
2,200,408ed4a007,Titanium,6.34,0.133,200.0,0.42
2,200,408ed4a007,Rare Minerals,10.56,0.133,200.0,0.42
2,200,408ed4a007,Water,2.11,0.133,200.0,0.42
2,200,408ed4a007,Helium-3,8.45,0.133,50.0,0.42
2,200,408ed4a007,Energy,3.38,0.133,200.0,0.42
2,200,408ed4a007,Food,2.54,0.133,200.0,0.42
2,200,408ed4a007,Advanced Components,21.12,0.133,50.0,0.42
2,200,408ed4a007,Quantum Materials,50.7,0.133,50.0,0.42
2,200,408ed4a007,Dark Matter Extracts,126.75,0.133,50.0,0.42
2,200,114274e253,Iron,4.23,0.133,425.3,0.42
2,200,114274e253,Titanium,6.34,0.133,401.1,0.42
2,200,114274e253,Rare Minerals,10.56,0.133,346.8,0.42
2,200,114274e253,Water,10.48,0.161,0.0,2.1
2,200,114274e253,Helium-3,9.11,0.126,18.3,0.46
2,200,114274e253,Energy,16.74,0.161,0.0,2.09
2,200,114274e253,Food,12.52,0.159,0.0,2.09
2,200,114274e253,Advanced Components,104.44,0.159,0.0,2.09
2,200,114274e253,Quantum Materials,50.7,0.133,107.8,0.42
2,200,114274e253,Dark Matter Extracts,129.08,0.131,55.5,0.43
2,200,851c94e00b,Iron,4.23,0.133,478.0,0.42
2,200,851c94e00b,Titanium,6.34,0.133,495.7,0.42
2,200,851c94e00b,Rare Minerals,10.56,0.133,432.5,0.42
2,200,851c94e00b,Water,10.39,0.159,50.0,2.08
2,200,851c94e00b,Helium-3,8.45,0.133,30.8,0.42
2,200,851c94e00b,Energy,16.76,0.161,0.0,2.1
2,200,851c94e00b,Food,12.33,0.157,50.0,2.05
2,200,851c94e00b,Advanced Components,104.63,0.16,0.0,2.09
2,200,851c94e00b,Quantum Materials,50.7,0.133,84.8,0.42
2,200,851c94e00b,Dark Matter Extracts,126.75,0.133,51.8,0.42
2,200,24346853f9,Iron,4.23,0.133,516.0,0.42
2,200,24346853f9,Titanium,6.34,0.133,534.0,0.42
2,200,24346853f9,Rare Minerals,10.56,0.133,461.5,0.42
2,200,24346853f9,Water,9.97,0.15,50.0,1.99
2,200,24346853f9,Helium-3,8.45,0.133,28.6,0.42
2,200,24346853f9,Energy,16.56,0.158,0.0,2.07
2,200,24346853f9,Food,11.47,0.142,50.0,1.91
2,200,24346853f9,Advanced Components,103.19,0.157,0.0,2.06
2,200,24346853f9,Quantum Materials,50.7,0.133,88.8,0.42
2,200,24346853f9,Dark Matter Extracts,126.75,0.133,52.5,0.42
2,200,9f03b3cb31,Iron,4.23,0.133,200.0,0.42
2,200,9f03b3cb31,Titanium,6.34,0.133,200.0,0.42
2,200,9f03b3cb31,Rare Minerals,10.56,0.133,200.0,0.42
2,200,9f03b3cb31,Water,2.11,0.133,200.0,0.42
2,200,9f03b3cb31,Helium-3,8.45,0.133,50.0,0.42
2,200,9f03b3cb31,Energy,3.38,0.133,200.0,0.42
2,200,9f03b3cb31,Food,2.54,0.133,200.0,0.42
2,200,9f03b3cb31,Advanced Components,21.12,0.133,50.0,0.42
2,200,9f03b3cb31,Quantum Materials,50.7,0.133,50.0,0.42
2,200,9f03b3cb31,Dark Matter Extracts,126.75,0.133,50.0,0.42
2,200,e6f90b38b8,Iron,4.23,0.133,241.5,0.42
2,200,e6f90b38b8,Titanium,6.34,0.133,258.7,0.42
2,200,e6f90b38b8,Rare Minerals,10.56,0.133,240.7,0.42
2,200,e6f90b38b8,Water,10.25,0.156,50.0,2.05
2,200,e6f90b38b8,Helium-3,8.45,0.133,32.6,0.42
2,200,e6f90b38b8,Energy,16.77,0.161,0.0,2.1
2,200,e6f90b38b8,Food,12.22,0.155,50.0,2.04
2,200,e6f90b38b8,Advanced Components,104.51,0.16,0.0,2.09
2,200,e6f90b38b8,Quantum Materials,50.7,0.133,81.3,0.42
2,200,e6f90b38b8,Dark Matter Extracts,126.75,0.133,51.3,0.42
2,200,4920896483,Iron,4.23,0.133,243.5,0.42
2,200,4920896483,Titanium,6.34,0.133,260.9,0.42
2,200,4920896483,Rare Minerals,10.56,0.133,241.7,0.42
2,200,4920896483,Water,10.33,0.157,0.0,2.07
2,200,4920896483,Helium-3,8.45,0.133,31.8,0.42
2,200,4920896483,Energy,16.78,0.161,0.3,2.1
2,200,4920896483,Food,12.33,0.157,0.0,2.06
2,200,4920896483,Advanced Components,104.74,0.161,0.0,2.09
2,200,4920896483,Quantum Materials,50.7,0.133,83.1,0.42
2,200,4920896483,Dark Matter Extracts,126.75,0.133,51.5,0.42
2,200,aab903b124,Iron,4.23,0.133,486.2,0.42
2,200,aab903b124,Titanium,6.34,0.133,503.3,0.42
2,200,aab903b124,Rare Minerals,10.56,0.133,441.0,0.42
2,200,aab903b124,Water,10.31,0.157,0.0,2.06
2,200,aab903b124,Helium-3,8.45,0.133,33.8,0.42
2,200,aab903b124,Energy,16.7,0.159,0.0,2.09
2,200,aab903b124,Food,12.16,0.154,0.0,2.03
2,200,aab903b124,Advanced Components,104.29,0.159,0.0,2.09
2,200,aab903b124,Quantum Materials,50.7,0.133,79.4,0.42
2,200,aab903b124,Dark Matter Extracts,126.75,0.133,50.9,0.42
2,200,1b16b0564a,Iron,4.23,0.133,370.2,0.42
2,200,1b16b0564a,Titanium,6.34,0.133,354.2,0.42
2,200,1b16b0564a,Rare Minerals,10.56,0.133,315.7,0.42
2,200,1b16b0564a,Water,10.49,0.161,0.0,2.1
2,200,1b16b0564a,Helium-3,8.45,0.133,26.2,0.42
2,200,1b16b0564a,Energy,16.79,0.161,0.0,2.1
2,200,1b16b0564a,Food,12.58,0.161,0.0,2.1
2,200,1b16b0564a,Advanced Components,104.77,0.161,0.0,2.1
2,200,1b16b0564a,Quantum Materials,50.7,0.133,93.5,0.42
2,200,1b16b0564a,Dark Matter Extracts,126.75,0.133,53.2,0.42
2,200,e8d4eea8fa,Iron,4.23,0.133,351.1,0.42
2,200,e8d4eea8fa,Titanium,6.34,0.133,339.2,0.42
2,200,e8d4eea8fa,Rare Minerals,10.56,0.133,297.3,0.42
2,200,e8d4eea8fa,Water,10.48,0.161,0.0,2.1
2,200,e8d4eea8fa,Helium-3,9.09,0.126,18.4,0.45
2,200,e8d4eea8fa,Energy,16.74,0.16,0.0,2.09
2,200,e8d4eea8fa,Food,12.53,0.159,0.0,2.09
2,200,e8d4eea8fa,Advanced Components,104.28,0.159,0.0,2.09
2,200,e8d4eea8fa,Quantum Materials,50.7,0.133,108.2,0.42
2,200,e8d4eea8fa,Dark Matter Extracts,129.07,0.131,55.5,0.43
2,200,03f6a9b18e,Iron,4.23,0.133,385.6,0.42
2,200,03f6a9b18e,Titanium,6.34,0.133,367.5,0.42
2,200,03f6a9b18e,Rare Minerals,10.56,0.133,323.0,0.42
2,200,03f6a9b18e,Water,10.48,0.161,0.0,2.1
2,200,03f6a9b18e,Helium-3,8.45,0.133,22.1,0.42
2,200,03f6a9b18e,Energy,16.76,0.161,0.0,2.09
2,200,03f6a9b18e,Food,12.53,0.159,0.0,2.09
2,200,03f6a9b18e,Advanced Components,104.46,0.159,0.0,2.09
2,200,03f6a9b18e,Quantum Materials,50.7,0.133,100.8,0.42
2,200,03f6a9b18e,Dark Matter Extracts,127.46,0.133,54.4,0.42
2,200,74d2f9d15e,Iron,4.23,0.133,379.0,0.42
2,200,74d2f9d15e,Titanium,6.34,0.133,362.2,0.42
2,200,74d2f9d15e,Rare Minerals,10.56,0.133,317.3,0.42
2,200,74d2f9d15e,Water,10.49,0.161,0.0,2.1
2,200,74d2f9d15e,Helium-3,8.45,0.133,20.2,0.42
2,200,74d2f9d15e,Energy,16.76,0.161,0.0,2.1
2,200,74d2f9d15e,Food,12.56,0.16,0.0,2.09
2,200,74d2f9d15e,Advanced Components,104.63,0.16,0.0,2.09
2,200,74d2f9d15e,Quantum Materials,50.7,0.133,104.7,0.42
2,200,74d2f9d15e,Dark Matter Extracts,128.3,0.132,55.0,0.43
2,200,867af92e3e,Iron,4.23,0.133,230.5,0.42
2,200,867af92e3e,Titanium,6.34,0.133,250.3,0.42
2,200,867af92e3e,Rare Minerals,10.56,0.133,223.7,0.42
2,200,867af92e3e,Water,10.42,0.159,0.0,2.08
2,200,867af92e3e,Helium-3,8.45,0.133,19.6,0.42
2,200,867af92e3e,Energy,16.8,0.161,0.0,2.1
2,200,867af92e3e,Food,12.48,0.159,0.0,2.08
2,200,867af92e3e,Advanced Components,104.93,0.161,0.0,2.1
2,200,867af92e3e,Quantum Materials,50.7,0.133,105.6,0.42
2,200,867af92e3e,Dark Matter Extracts,128.58,0.132,55.1,0.43
2,200,1aed7af55d,Iron,4.23,0.133,373.8,0.42
2,200,1aed7af55d,Titanium,6.34,0.133,356.9,0.42
2,200,1aed7af55d,Rare Minerals,10.56,0.133,319.7,0.42
2,200,1aed7af55d,Water,10.43,0.159,0.0,2.09
2,200,1aed7af55d,Helium-3,8.45,0.133,28.6,0.42
2,200,1aed7af55d,Energy,16.64,0.159,45.5,2.08
2,200,1aed7af55d,Food,12.44,0.158,0.0,2.07
2,200,1aed7af55d,Advanced Components,103.36,0.157,0.0,2.07
2,200,1aed7af55d,Quantum Materials,50.7,0.133,89.1,0.42
2,200,1aed7af55d,Dark Matter Extracts,126.75,0.133,52.5,0.42
2,200,ebebd202ca,Iron,4.23,0.133,299.1,0.42
2,200,ebebd202ca,Titanium,6.34,0.133,289.5,0.42
2,200,ebebd202ca,Rare Minerals,10.56,0.133,384.5,0.42
2,200,ebebd202ca,Water,10.49,0.161,0.0,2.1
2,200,ebebd202ca,Helium-3,8.45,0.133,33.7,0.42
2,200,ebebd202ca,Energy,16.65,0.159,0.0,2.08
2,200,ebebd202ca,Food,12.56,0.161,0.0,2.09
2,200,ebebd202ca,Advanced Components,103.8,0.159,0.0,2.08
2,200,ebebd202ca,Quantum Materials,50.7,0.133,79.6,0.42
2,200,ebebd202ca,Dark Matter Extracts,126.75,0.133,50.9,0.42
2,200,f52b7a81a2,Iron,4.23,0.133,561.7,0.42
2,200,f52b7a81a2,Titanium,6.34,0.133,581.7,0.42
2,200,f52b7a81a2,Rare Minerals,10.56,0.133,491.4,0.42
2,200,f52b7a81a2,Water,10.33,0.157,0.0,2.07
2,200,f52b7a81a2,Helium-3,9.1,0.126,18.3,0.46
2,200,f52b7a81a2,Energy,16.73,0.16,0.0,2.09
2,200,f52b7a81a2,Food,12.18,0.154,0.0,2.03
2,200,f52b7a81a2,Advanced Components,104.6,0.16,0.0,2.09
2,200,f52b7a81a2,Quantum Materials,50.7,0.133,108.2,0.42
2,200,f52b7a81a2,Dark Matter Extracts,129.08,0.131,55.5,0.43
2,200,bc8d7a1df5,Iron,4.23,0.133,349.4,0.42
2,200,bc8d7a1df5,Titanium,6.34,0.133,336.5,0.42
2,200,bc8d7a1df5,Rare Minerals,10.56,0.133,303.5,0.42
2,200,bc8d7a1df5,Water,10.46,0.16,0.0,2.09
2,200,bc8d7a1df5,Helium-3,8.45,0.133,28.7,0.42
2,200,bc8d7a1df5,Energy,16.7,0.159,0.0,2.09
2,200,bc8d7a1df5,Food,12.5,0.159,0.0,2.08
2,200,bc8d7a1df5,Advanced Components,103.8,0.159,0.0,2.08
2,200,bc8d7a1df5,Quantum Materials,50.7,0.133,89.0,0.42
2,200,bc8d7a1df5,Dark Matter Extracts,126.75,0.133,52.5,0.42
2,200,568a7bc8fb,Iron,4.23,0.133,200.0,0.42
2,200,568a7bc8fb,Titanium,6.34,0.133,200.0,0.42
2,200,568a7bc8fb,Rare Minerals,10.56,0.133,200.0,0.42
2,200,568a7bc8fb,Water,2.11,0.133,200.0,0.42
2,200,568a7bc8fb,Helium-3,8.45,0.133,50.0,0.42
2,200,568a7bc8fb,Energy,3.38,0.133,200.0,0.42
2,200,568a7bc8fb,Food,2.54,0.133,200.0,0.42
2,200,568a7bc8fb,Advanced Components,21.12,0.133,50.0,0.42
2,200,568a7bc8fb,Quantum Materials,50.7,0.133,50.0,0.42
2,200,568a7bc8fb,Dark Matter Extracts,126.75,0.133,50.0,0.42
2,200,ea43cc200f,Iron,4.23,0.133,407.8,0.42
2,200,ea43cc200f,Titanium,6.34,0.133,386.5,0.42
2,200,ea43cc200f,Rare Minerals,10.56,0.133,335.2,0.42
2,200,ea43cc200f,Water,7.33,0.095,129.3,1.47
2,200,ea43cc200f,Helium-3,9.06,0.126,18.4,0.45
