civilization_id,name,species,planet_id,tech_level,energy_source,government_type,civilization_age
fba15f0324,Unified Vesperoid Council,"{'species_id': '39511e481f', 'name': 'Vesperoid', 'planet_id': '2d1b4b6ad8', 'intelligence': 82.33, 'cooperation': 68.24, 'aggression': 35.31, 'adaptability': 33.65, 'lifespan': 60.28, 'population': 13441714964.0}",2d1b4b6ad8,99.14,Dyson Swarm Prototype,Scientific Council,202204.0
350e107aae,Allied Aurelan Systems,"{'species_id': 'd3e47d9a46', 'name': 'Aurelan', 'planet_id': 'd13bf45f32', 'intelligence': 55.76, 'cooperation': 46.41, 'aggression': 51.97, 'adaptability': 52.65, 'lifespan': 36.73, 'population': 5500139485.0}",d13bf45f32,100.0,Dyson Swarm Prototype,Collective,67909.0
22091a7056,Scientific Zylaris Union,"{'species_id': 'c71f96bd15', 'name': 'Zylaris', 'planet_id': 'd12e1bef36', 'intelligence': 88.44, 'cooperation': 50.13, 'aggression': 43.88, 'adaptability': 46.09, 'lifespan': 78.83, 'population': 5876590413.0}",d12e1bef36,100.0,Dyson Swarm Prototype,Technocracy,250767.0
03d3903c7c,Unified Orionex Council,"{'species_id': '4e519286bd', 'name': 'Orionex', 'planet_id': '92a2f87173', 'intelligence': 84.18, 'cooperation': 32.92, 'aggression': 68.06, 'adaptability': 43.27, 'lifespan': 52.58, 'population': 8495352590.0}",92a2f87173,100.0,Dyson Swarm Prototype,AI Governance,377354.0
2211d3100d,Kaelumex Directorate,"{'species_id': '87a3da6539', 'name': 'Kaelumex', 'planet_id': '42a8ff246a', 'intelligence': 87.75, 'cooperation': 46.73, 'aggression': 53.33, 'adaptability': 42.89, 'lifespan': 26.07, 'population': 3159030752.0}",42a8ff246a,87.99,Antimatter,Democracy,380853.0
459f704847,Thranari Directorate,"{'species_id': '9eb4975b2c', 'name': 'Thranari', 'planet_id': 'f88ba06297', 'intelligence': 87.32, 'cooperation': 46.96, 'aggression': 29.41, 'adaptability': 49.81, 'lifespan': 41.07, 'population': 1000000000.0}",f88ba06297,100.0,Dyson Swarm Prototype,Technocracy,280776.0
575810e85b,Scientific Orionex Union,"{'species_id': 'c15ef82b74', 'name': 'Orionex', 'planet_id': '2b66a3dc14', 'intelligence': 91.17, 'cooperation': 56.6, 'aggression': 51.63, 'adaptability': 45.44, 'lifespan': 64.27, 'population': 6594662034.0}",2b66a3dc14,100.0,Dyson Swarm Prototype,Scientific Council,184972.0
182edcdd37,Aurelan Commonwealth,"{'species_id': '438d6ffd52', 'name': 'Aurelan', 'planet_id': '38d26d45f3', 'intelligence': 66.01, 'cooperation': 47.65, 'aggression': 32.02, 'adaptability': 45.53, 'lifespan': 49.65, 'population': 13114275988.0}",38d26d45f3,80.0,Antimatter,Technocracy,391540.0
e47a782635,The Xi-sagittariis Federation,"{'species_id': 'ce56ff0e58', 'name': 'Xi-sagittariis', 'planet_id': '3980d8d336', 'intelligence': 59.4, 'cooperation': 63.98, 'aggression': 41.92, 'adaptability': 31.17, 'lifespan': 69.86, 'population': 10488621384.0}",3980d8d336,73.21,Fusion,Federation,98425.0
2705d84a32,Unified Vesperari Council,"{'species_id': 'a4998aeb80', 'name': 'Vesperari', 'planet_id': '1ca7cb26ec', 'intelligence': 83.61, 'cooperation': 66.09, 'aggression': 42.32, 'adaptability': 36.48, 'lifespan': 53.87, 'population': 5503641081.0}",1ca7cb26ec,87.43,Antimatter,AI Governance,135603.0
92810d80b3,The Aurelis Federation,"{'species_id': 'a93d85785b', 'name': 'Aurelis', 'planet_id': 'ec469767c1', 'intelligence': 59.94, 'cooperation': 44.21, 'aggression': 39.38, 'adaptability': 30.87, 'lifespan': 38.72, 'population': 2911368935.0}",ec469767c1,71.42,Fusion,Technocracy,10663.0
7e5521abbb,Scientific Kaelumis Union,"{'species_id': 'e2933fb2b7', 'name': 'Kaelumis', 'planet_id': '7ddbe6263d', 'intelligence': 77.95, 'cooperation': 49.31, 'aggression': 36.94, 'adaptability': 31.03, 'lifespan': 37.45, 'population': 2823547640.0}",7ddbe6263d,91.5,Antimatter,Technocracy,127489.0
b9ec32251d,Allied Zylarian Systems,"{'species_id': '03dea805c1', 'name': 'Zylarian', 'planet_id': 'f431f0bb29', 'intelligence': 70.71, 'cooperation': 45.46, 'aggression': 60.35, 'adaptability': 36.55, 'lifespan': 48.39, 'population': 15000000000.0}",f431f0bb29,92.71,Antimatter,Technocracy,435694.0
7c376afd56,The Kaelumis Federation,"{'species_id': '278302cb10', 'name': 'Kaelumis', 'planet_id': 'cf0b637d3c', 'intelligence': 65.01, 'cooperation': 51.95, 'aggression': 40.96, 'adaptability': 32.23, 'lifespan': 37.4, 'population': 4938905292.0}",cf0b637d3c,85.39,Antimatter,Technocracy,330851.0
0cb785b3d6,Kaelumite Commonwealth,"{'species_id': '578de7f104', 'name': 'Kaelumite', 'planet_id': '08f2ff6cfd', 'intelligence': 67.54, 'cooperation': 50.21, 'aggression': 53.89, 'adaptability': 48.39, 'lifespan': 46.82, 'population': 1313208807.0}",08f2ff6cfd,60.6,Fusion,Collective,15464.0
7bf42c3a49,Sagittariite Directorate,"{'species_id': 'd45c573e09', 'name': 'Sagittariite', 'planet_id': 'f35c814048', 'intelligence': 79.55, 'cooperation': 44.43, 'aggression': 57.4, 'adaptability': 23.92, 'lifespan': 44.41, 'population': 10302483888.0}",f35c814048,78.21,Fusion,Technocracy,27252.0
c3b1779520,Aurelis Commonwealth,"{'species_id': '1cd87d1df2', 'name': 'Aurelis', 'planet_id': 'cfb3c2282c', 'intelligence': 57.98, 'cooperation': 45.31, 'aggression': 47.15, 'adaptability': 52.89, 'lifespan': 38.11, 'population': 247649483.0}",cfb3c2282c,66.02,Fusion,AI Governance,21172.0
37a4cea3d7,Consolidated Solite Worlds,"{'species_id': '2de364d081', 'name': 'Solite', 'planet_id': 'dfa1f577e3', 'intelligence': 64.5, 'cooperation': 37.5, 'aggression': 61.11, 'adaptability': 41.3, 'lifespan': 40.45, 'population': 2930443226.0}",dfa1f577e3,85.23,Antimatter,Technocracy,187653.0
57733c8324,Scientific Merite Union,"{'species_id': '7bb548f825', 'name': 'Merite', 'planet_id': '54fcae3e77', 'intelligence': 95.9, 'cooperation': 64.8, 'aggression': 32.44, 'adaptability': 29.2, 'lifespan': 38.23, 'population': 4954231057.0}",54fcae3e77,100.0,Dyson Swarm Prototype,Scientific Council,263540.0
467216187a,Allied Thranex Systems,"{'species_id': '3c65065eef', 'name': 'Thranex', 'planet_id': '8fbef63ee0', 'intelligence': 72.38, 'cooperation': 39.55, 'aggression': 32.32, 'adaptability': 48.36, 'lifespan': 38.55, 'population': 5399566148.0}",8fbef63ee0,97.53,Dyson Swarm Prototype,Monarchy,205369.0
e00bc2a5e5,Thranite Directorate,"{'species_id': '77761ab1a0', 'name': 'Thranite', 'planet_id': '4f694431ce', 'intelligence': 96.68, 'cooperation': 36.95, 'aggression': 43.17, 'adaptability': 36.9, 'lifespan': 52.45, 'population': 1774413685.0}",4f694431ce,80.0,Antimatter,Technocracy,445090.0
b2c9872c2d,Unified Sagittariite Council,"{'species_id': '9e938309e0', 'name': 'Sagittariite', 'planet_id': '435639e28a', 'intelligence': 88.88, 'cooperation': 48.48, 'aggression': 35.4, 'adaptability': 29.35, 'lifespan': 43.09, 'population': 10917684670.0}",435639e28a,100.0,Dyson Swarm Prototype,Scientific Council,63126.0
792f609a6f,Unified Sagittariite Council,"{'species_id': 'dbdbd072b4', 'name': 'Sagittariite', 'planet_id': 'f92cda396a', 'intelligence': 83.73, 'cooperation': 44.24, 'aggression': 41.85, 'adaptability': 59.02, 'lifespan': 27.33, 'population': 2230628626.0}",f92cda396a,98.43,Dyson Swarm Prototype,Scientific Council,50336.0
b9c3618013,Unified Sagittariite Council,"{'species_id': 'f3184f4e31', 'name': 'Sagittariite', 'planet_id': '9ee05829e5', 'intelligence': 92.05, 'cooperation': 61.46, 'aggression': 44.6, 'adaptability': 34.81, 'lifespan': 34.63, 'population': 9801119886.0}",9ee05829e5,80.0,Antimatter,Scientific Council,255429.0
3aa8ce54ee,Allied Sagittariian Systems,"{'species_id': 'a1f70d1273', 'name': 'Sagittariian', 'planet_id': 'ea5f227224', 'intelligence': 73.77, 'cooperation': 54.41, 'aggression': 33.45, 'adaptability': 30.87, 'lifespan': 37.67, 'population': 4330398457.0}",ea5f227224,90.68,Antimatter,Scientific Council,106354.0
4b4e90bd89,The Meran Federation,"{'species_id': '1a22bddbc8', 'name': 'Meran', 'planet_id': '5ed1bb7b6f', 'intelligence': 72.41, 'cooperation': 60.77, 'aggression': 28.61, 'adaptability': 42.03, 'lifespan': 38.48, 'population': 13107821562.0}",5ed1bb7b6f,100.0,Dyson Swarm Prototype,AI Governance,326525.0
764f599826,Unified Solite Council,"{'species_id': '7507b7e839', 'name': 'Solite', 'planet_id': 'bbba1794b6', 'intelligence': 87.79, 'cooperation': 52.07, 'aggression': 41.38, 'adaptability': 24.94, 'lifespan': 54.44, 'population': 4480874463.0}",bbba1794b6,100.0,Dyson Swarm Prototype,Scientific Council,214751.0
83c39baf65,Zylarite Directorate,"{'species_id': '4d675373d0', 'name': 'Zylarite', 'planet_id': 'f52b45bbbc', 'intelligence': 83.09, 'cooperation': 66.21, 'aggression': 39.87, 'adaptability': 31.14, 'lifespan': 44.53, 'population': 2514058747.0}",f52b45bbbc,100.0,Dyson Swarm Prototype,Scientific Council,112686.0
927dbfac0b,Scientific Kaelumis Union,"{'species_id': '5e14f57ed0', 'name': 'Kaelumis', 'planet_id': '776ef7d92d', 'intelligence': 80.21, 'cooperation': 54.07, 'aggression': 44.85, 'adaptability': 34.45, 'lifespan': 31.5, 'population': 3376873743.0}",776ef7d92d,100.0,Dyson Swarm Prototype,Technocracy,291912.0
8e65d7f5b1,Scientific Zeloid Union,"{'species_id': 'd6ed40cb4b', 'name': 'Zeloid', 'planet_id': '7ef9e13ad3', 'intelligence': 82.07, 'cooperation': 48.11, 'aggression': 42.7, 'adaptability': 72.26, 'lifespan': 53.91, 'population': 114863722.0}",7ef9e13ad3,89.17,Antimatter,Collective,203754.0
f0f8b2423b,Xenex Directorate,"{'species_id': '1a328bcc9d', 'name': 'Xenex', 'planet_id': '14007a2559', 'intelligence': 90.95, 'cooperation': 54.34, 'aggression': 31.0, 'adaptability': 43.63, 'lifespan': 38.45, 'population': 5190349106.0}",14007a2559,100.0,Dyson Swarm Prototype,Collective,436973.0
31aeef2350,Scientific Solian Union,"{'species_id': 'a81922acd6', 'name': 'Solian', 'planet_id': 'c411d2feac', 'intelligence': 78.81, 'cooperation': 57.68, 'aggression': 40.4, 'adaptability': 33.49, 'lifespan': 52.57, 'population': 8556137394.0}",c411d2feac,92.4,Antimatter,Technocracy,380762.0
83775e646f,Consolidated Thranite Worlds,"{'species_id': 'bc9e28f4f1', 'name': 'Thranite', 'planet_id': '76b33d1765', 'intelligence': 74.65, 'cooperation': 57.59, 'aggression': 29.65, 'adaptability': 29.6, 'lifespan': 46.63, 'population': 177734611.0}",76b33d1765,74.2,Fusion,Democracy,62002.0
2ed96a351c,Unified Valite Council,"{'species_id': '416cfbfd82', 'name': 'Valite', 'planet_id': 'f4ad1a882c', 'intelligence': 77.06, 'cooperation': 54.99, 'aggression': 29.77, 'adaptability': 28.41, 'lifespan': 46.79, 'population': 3227164714.0}",f4ad1a882c,100.0,Dyson Swarm Prototype,Democracy,180112.0
c1cc584fd5,Unified Merite Council,"{'species_id': '38d5ba7a89', 'name': 'Merite', 'planet_id': '3d1a66293c', 'intelligence': 89.93, 'cooperation': 44.55, 'aggression': 33.4, 'adaptability': 41.49, 'lifespan': 44.83, 'population': 457748696.0}",3d1a66293c,88.17,Antimatter,Collective,312978.0
11452e96e6,Scientific Zelex Union,"{'species_id': 'aa52a677af', 'name': 'Zelex', 'planet_id': '1cc04941ca', 'intelligence': 75.85, 'cooperation': 56.83, 'aggression': 39.44, 'adaptability': 33.41, 'lifespan': 45.83, 'population': 415160811.0}",1cc04941ca,99.13,Dyson Swarm Prototype,Scientific Council,322058.0
80ce70725d,Scientific Kaelumian Union,"{'species_id': 'd1ebca184e', 'name': 'Kaelumian', 'planet_id': '2028e8f146', 'intelligence': 81.29, 'cooperation': 42.08, 'aggression': 40.44, 'adaptability': 42.64, 'lifespan': 42.57, 'population': 4458001023.0}",2028e8f146,86.75,Antimatter,Technocracy,294849.0
75447b1ce9,Zylarian Commonwealth,"{'species_id': 'd43a0ad981', 'name': 'Zylarian', 'planet_id': 'b1a10f550f', 'intelligence': 61.89, 'cooperation': 58.13, 'aggression': 30.04, 'adaptability': 34.14, 'lifespan': 19.48, 'population': 3482481308.0}",b1a10f550f,93.37,Antimatter,Collective,156902.0
f61290c372,Scientific Orionari Union,"{'species_id': '08326a9d76', 'name': 'Orionari', 'planet_id': 'f8037fdd2e', 'intelligence': 84.42, 'cooperation': 25.39, 'aggression': 51.52, 'adaptability': 31.96, 'lifespan': 42.7, 'population': 3055407123.0}",f8037fdd2e,97.85,Dyson Swarm Prototype,Federation,457660.0
71efb681fc,The Aureloid Federation,"{'species_id': '13552b411f', 'name': 'Aureloid', 'planet_id': '19658ca90d', 'intelligence': 63.17, 'cooperation': 57.28, 'aggression': 37.92, 'adaptability': 42.41, 'lifespan': 51.59, 'population': 7355120167.0}",19658ca90d,76.93,Fusion,Collective,98923.0
13b6f1c19c,Allied Orionite Systems,"{'species_id': '8c242c38aa', 'name': 'Orionite', 'planet_id': '7f69cd8e05', 'intelligence': 67.42, 'cooperation': 50.96, 'aggression': 37.21, 'adaptability': 31.31, 'lifespan': 40.62, 'population': 4105846131.0}",7f69cd8e05,96.26,Dyson Swarm Prototype,Technocracy,178104.0
ee9099d9b7,Vesperan Directorate,"{'species_id': 'cd62e4e30f', 'name': 'Vesperan', 'planet_id': 'd1ea94e91a', 'intelligence': 75.55, 'cooperation': 40.79, 'aggression': 43.71, 'adaptability': 45.89, 'lifespan': 47.87, 'population': 7063602992.0}",d1ea94e91a,100.0,Dyson Swarm Prototype,Technocracy,390443.0
38d523ac80,Scientific Vesperoid Union,"{'species_id': '543b759463', 'name': 'Vesperoid', 'planet_id': '9a0e0e2f5d', 'intelligence': 100.0, 'cooperation': 45.18, 'aggression': 42.07, 'adaptability': 46.17, 'lifespan': 32.16, 'population': 1531610631.0}",9a0e0e2f5d,100.0,Dyson Swarm Prototype,Democracy,384509.0
4bf29f7756,Scientific Zylaroid Union,"{'species_id': '7cb4d71de3', 'name': 'Zylaroid', 'planet_id': 'a545f185fd', 'intelligence': 96.19, 'cooperation': 47.41, 'aggression': 26.4, 'adaptability': 37.61, 'lifespan': 74.68, 'population': 10488476643.0}",a545f185fd,100.0,Dyson Swarm Prototype,Technocracy,216226.0
8a78a0e229,Unified Vesperoid Council,"{'species_id': '52646b5617', 'name': 'Vesperoid', 'planet_id': '9341faef1a', 'intelligence': 100.0, 'cooperation': 58.91, 'aggression': 33.69, 'adaptability': 35.07, 'lifespan': 58.28, 'population': 6084459218.0}",9341faef1a,88.17,Antimatter,Scientific Council,59892.0
5fec320399,Unified Orionan Council,"{'species_id': '2e0f6703b6', 'name': 'Orionan', 'planet_id': 'c852050399', 'intelligence': 75.89, 'cooperation': 39.59, 'aggression': 42.62, 'adaptability': 49.72, 'lifespan': 48.75, 'population': 5927639565.0}",c852050399,90.07,Antimatter,Technocracy,405025.0
822326926a,Unified Meroid Council,"{'species_id': 'a9872f4565', 'name': 'Meroid', 'planet_id': '74fe70cb50', 'intelligence': 81.02, 'cooperation': 33.67, 'aggression': 55.36, 'adaptability': 33.39, 'lifespan': 37.22, 'population': 3857020761.0}",74fe70cb50,100.0,Dyson Swarm Prototype,Technocracy,409304.0
0a6e8b3547,The Nu-cygnis Federation,"{'species_id': '16111effc6', 'name': 'Nu-cygnis', 'planet_id': 'db8154dee7', 'intelligence': 67.28, 'cooperation': 43.81, 'aggression': 43.92, 'adaptability': 31.76, 'lifespan': 49.58, 'population': 14510680776.0}",db8154dee7,83.44,Antimatter,Monarchy,18275.0
8bc980ecf5,Unified Meris Council,"{'species_id': 'b2228d36b4', 'name': 'Meris', 'planet_id': 'aefef3bd48', 'intelligence': 83.08, 'cooperation': 42.4, 'aggression': 23.13, 'adaptability': 26.46, 'lifespan': 42.2, 'population': 8087003561.0}",aefef3bd48,100.0,Dyson Swarm Prototype,Monarchy,236820.0
18daa88e4f,Scientific Rho-perseis Union,"{'species_id': '82a216c484', 'name': 'Rho-perseis', 'planet_id': '1da22f0c90', 'intelligence': 82.5, 'cooperation': 41.26, 'aggression': 38.52, 'adaptability': 45.94, 'lifespan': 28.81, 'population': 1981272186.0}",1da22f0c90,96.36,Dyson Swarm Prototype,Scientific Council,352900.0
b6d872712f,Scientific Persean Union,"{'species_id': '6c0742cb74', 'name': 'Persean', 'planet_id': 'e0e4751bd7', 'intelligence': 86.5, 'cooperation': 60.21, 'aggression': 24.16, 'adaptability': 40.88, 'lifespan': 65.85, 'population': 6843295518.0}",e0e4751bd7,100.0,Dyson Swarm Prototype,Technocracy,454781.0
7c40c9ebf8,Scientific Vesperian Union,"{'species_id': '38c5fa632f', 'name': 'Vesperian', 'planet_id': 'd4aa330242', 'intelligence': 82.29, 'cooperation': 71.46, 'aggression': 41.48, 'adaptability': 53.03, 'lifespan': 63.02, 'population': 11900759876.0}",d4aa330242,100.0,Dyson Swarm Prototype,Federation,78100.0
28f3b831a2,Scientific Aureloid Union,"{'species_id': '33ecc092f4', 'name': 'Aureloid', 'planet_id': 'af13720e6d', 'intelligence': 92.81, 'cooperation': 53.53, 'aggression': 44.09, 'adaptability': 39.3, 'lifespan': 26.64, 'population': 2585314225.0}",af13720e6d,100.0,Dyson Swarm Prototype,Technocracy,440644.0
20af608f42,Consolidated Orionite Worlds,"{'species_id': '866d6c0727', 'name': 'Orionite', 'planet_id': 'a34d747841', 'intelligence': 66.83, 'cooperation': 61.23, 'aggression': 28.36, 'adaptability': 51.19, 'lifespan': 48.28, 'population': 10334294438.0}",a34d747841,84.58,Antimatter,Federation,44870.0
f03d90fb8f,Thranite Directorate,"{'species_id': '73f4eba725', 'name': 'Thranite', 'planet_id': '1c6bbed149', 'intelligence': 89.41, 'cooperation': 44.93, 'aggression': 44.91, 'adaptability': 17.8, 'lifespan': 25.22, 'population': 147869001.0}",1c6bbed149,100.0,Dyson Swarm Prototype,Scientific Council,309734.0
3c04f1e4d3,Scientific Xenite Union,"{'species_id': '225f905e68', 'name': 'Xenite', 'planet_id': 'aa8a6c0fc5', 'intelligence': 91.36, 'cooperation': 53.95, 'aggression': 32.78, 'adaptability': 37.87, 'lifespan': 22.63, 'population': 364421699.0}",aa8a6c0fc5,82.02,Antimatter,AI Governance,442170.0
123f4d1fb7,Aurelian Directorate,"{'species_id': '250ab5f070', 'name': 'Aurelian', 'planet_id': '6e4b1190f3', 'intelligence': 87.9, 'cooperation': 61.59, 'aggression': 21.38, 'adaptability': 40.55, 'lifespan': 39.07, 'population': 4277465361.0}",6e4b1190f3,100.0,Dyson Swarm Prototype,Technocracy,161358.0
15474381ae,Scientific Kaelumari Union,"{'species_id': '2d9e9c0809', 'name': 'Kaelumari', 'planet_id': '854c6561ec', 'intelligence': 94.58, 'cooperation': 48.9, 'aggression': 42.21, 'adaptability': 41.76, 'lifespan': 58.45, 'population': 3344749682.0}",854c6561ec,96.07,Dyson Swarm Prototype,Technocracy,54551.0
e905d91038,Allied Zelari Systems,"{'species_id': '975edb87ba', 'name': 'Zelari', 'planet_id': '06943c942a', 'intelligence': 65.44, 'cooperation': 69.67, 'aggression': 37.62, 'adaptability': 43.98, 'lifespan': 48.26, 'population': 6056050670.0}",06943c942a,87.28,Antimatter,Federation,311965.0
f7ed0ea8ba,Thranari Commonwealth,"{'species_id': '845775f2ac', 'name': 'Thranari', 'planet_id': 'dbd5080b11', 'intelligence': 65.69, 'cooperation': 53.81, 'aggression': 55.35, 'adaptability': 49.66, 'lifespan': 54.21, 'population': 2431381715.0}",dbd5080b11,96.84,Dyson Swarm Prototype,Democracy,97811.0
176da50470,Unified Mu-perseis Council,"{'species_id': '4e4d2dc157', 'name': 'Mu-perseis', 'planet_id': '9a1b74f08d', 'intelligence': 98.34, 'cooperation': 67.56, 'aggression': 39.59, 'adaptability': 45.22, 'lifespan': 54.28, 'population': 7834685710.0}",9a1b74f08d,100.0,Dyson Swarm Prototype,Federation,341931.0
f83f785370,Consolidated Valian Worlds,"{'species_id': '7f19a86dc5', 'name': 'Valian', 'planet_id': '609044929c', 'intelligence': 73.32, 'cooperation': 41.68, 'aggression': 35.02, 'adaptability': 20.94, 'lifespan': 55.61, 'population': 15000000000.0}",609044929c,80.31,Antimatter,Scientific Council,6916.0
85aec51e58,Consolidated Thranoid Worlds,"{'species_id': '5f9cb24504', 'name': 'Thranoid', 'planet_id': '51363528ad', 'intelligence': 61.69, 'cooperation': 36.57, 'aggression': 34.82, 'adaptability': 46.69, 'lifespan': 38.39, 'population': 3200736882.0}",51363528ad,88.08,Antimatter,Scientific Council,398718.0
4c224c8349,Vesperari Directorate,"{'species_id': '9dd1889c35', 'name': 'Vesperari', 'planet_id': 'b7ddbe4df3', 'intelligence': 76.88, 'cooperation': 56.91, 'aggression': 31.69, 'adaptability': 39.46, 'lifespan': 48.06, 'population': 6726748522.0}",b7ddbe4df3,56.81,Nuclear,Technocracy,59490.0
37270686ec,Scientific Bulgite Union,"{'species_id': 'd91c29f1e0', 'name': 'Bulgite', 'planet_id': '367b33e304', 'intelligence': 100.0, 'cooperation': 51.42, 'aggression': 57.14, 'adaptability': 60.54, 'lifespan': 41.17, 'population': 6961298240.0}",367b33e304,100.0,Dyson Swarm Prototype,Technocracy,114801.0
b9be6a525a,The Bulgite Federation,"{'species_id': '94b266adf0', 'name': 'Bulgite', 'planet_id': 'a75accf366', 'intelligence': 66.28, 'cooperation': 70.2, 'aggression': 43.59, 'adaptability': 24.44, 'lifespan': 41.98, 'population': 5386173793.0}",a75accf366,89.67,Antimatter,Collective,153678.0
