event_id,tick,year,civilization_id,event_type,description
ECN-EVT-01331,4,400,3be9d94e07,Hyperinflation,Hyperinflation crisis declared in 3be9d94e07 as local currency values plummeted by 121.5%.
ECN-EVT-01332,4,400,033668785c,Hyperinflation,Hyperinflation crisis declared in 033668785c as local currency values plummeted by 121.2%.
ECN-EVT-01333,4,400,f8a4edc83b,Economic Collapse,An Economic Collapse occurred in f8a4edc83b due to negative GDP growth and treasury depletion.
ECN-EVT-01334,4,400,d2748466c9,Hyperinflation,Hyperinflation crisis declared in d2748466c9 as local currency values plummeted by 121.2%.
ECN-EVT-01335,4,400,4a7ef72f37,Hyperinflation,Hyperinflation crisis declared in 4a7ef72f37 as local currency values plummeted by 81.1%.
ECN-EVT-01336,4,400,b6e89e8b4d,Hyperinflation,Hyperinflation crisis declared in b6e89e8b4d as local currency values plummeted by 121.2%.
ECN-EVT-01337,4,400,243eff68e3,Hyperinflation,Hyperinflation crisis declared in 243eff68e3 as local currency values plummeted by 122.6%.
ECN-EVT-01338,4,400,5db2756626,Hyperinflation,Hyperinflation crisis declared in 5db2756626 as local currency values plummeted by 121.2%.
ECN-EVT-01339,4,400,37df7ce9be,Hyperinflation,Hyperinflation crisis declared in 37df7ce9be as local currency values plummeted by 121.1%.
ECN-EVT-01340,4,400,52d6d92e6b,Hyperinflation,Hyperinflation crisis declared in 52d6d92e6b as local currency values plummeted by 121.1%.
ECN-EVT-01341,4,400,ea27a17ca6,Hyperinflation,Hyperinflation crisis declared in ea27a17ca6 as local currency values plummeted by 121.1%.
ECN-EVT-01342,4,400,962632e3ac,Hyperinflation,Hyperinflation crisis declared in 962632e3ac as local currency values plummeted by 121.2%.
ECN-EVT-01343,4,400,0bfb7074dd,Hyperinflation,Hyperinflation crisis declared in 0bfb7074dd as local currency values plummeted by 121.2%.
ECN-EVT-01344,4,400,d8145cd1f0,Hyperinflation,Hyperinflation crisis declared in d8145cd1f0 as local currency values plummeted by 121.2%.
ECN-EVT-01345,4,400,7315025cfd,Hyperinflation,Hyperinflation crisis declared in 7315025cfd as local currency values plummeted by 121.2%.
ECN-EVT-01346,4,400,d853839dba,Hyperinflation,Hyperinflation crisis declared in d853839dba as local currency values plummeted by 121.2%.
ECN-EVT-01347,4,400,c56a0b9792,Hyperinflation,Hyperinflation crisis declared in c56a0b9792 as local currency values plummeted by 121.2%.
ECN-EVT-01348,4,400,2173a01d64,Hyperinflation,Hyperinflation crisis declared in 2173a01d64 as local currency values plummeted by 82.6%.
ECN-EVT-01349,4,400,35390a1939,Hyperinflation,Hyperinflation crisis declared in 35390a1939 as local currency values plummeted by 80.9%.
ECN-EVT-01350,4,400,6d4e0abb77,Hyperinflation,Hyperinflation crisis declared in 6d4e0abb77 as local currency values plummeted by 121.2%.
ECN-EVT-01351,4,400,3a3695c8e9,Hyperinflation,Hyperinflation crisis declared in 3a3695c8e9 as local currency values plummeted by 81.1%.
ECN-EVT-01352,4,400,494354518b,Hyperinflation,Hyperinflation crisis declared in 494354518b as local currency values plummeted by 121.2%.
ECN-EVT-01353,4,400,a425d5c923,Hyperinflation,Hyperinflation crisis declared in a425d5c923 as local currency values plummeted by 121.2%.
ECN-EVT-01354,4,400,9cad00795f,Hyperinflation,Hyperinflation crisis declared in 9cad00795f as local currency values plummeted by 121.1%.
ECN-EVT-01355,4,400,155f4eead5,Hyperinflation,Hyperinflation crisis declared in 155f4eead5 as local currency values plummeted by 121.2%.
ECN-EVT-01356,4,400,35b25d7eaf,Hyperinflation,Hyperinflation crisis declared in 35b25d7eaf as local currency values plummeted by 121.2%.
ECN-EVT-01357,4,400,4e674c46b8,Hyperinflation,Hyperinflation crisis declared in 4e674c46b8 as local currency values plummeted by 121.1%.
ECN-EVT-01358,4,400,e4a60e62b6,Hyperinflation,Hyperinflation crisis declared in e4a60e62b6 as local currency values plummeted by 121.2%.
ECN-EVT-01359,4,400,24423298c0,Hyperinflation,Hyperinflation crisis declared in 24423298c0 as local currency values plummeted by 121.2%.
ECN-EVT-01360,4,400,95985a8620,Hyperinflation,Hyperinflation crisis declared in 95985a8620 as local currency values plummeted by 121.2%.
ECN-EVT-01361,4,400,80be4440e8,Hyperinflation,Hyperinflation crisis declared in 80be4440e8 as local currency values plummeted by 121.2%.
ECN-EVT-01362,4,400,c7a93adf27,Hyperinflation,Hyperinflation crisis declared in c7a93adf27 as local currency values plummeted by 121.2%.
ECN-EVT-01363,4,400,df2217070a,Hyperinflation,Hyperinflation crisis declared in df2217070a as local currency values plummeted by 121.2%.
ECN-EVT-01364,4,400,c64460376e,Hyperinflation,Hyperinflation crisis declared in c64460376e as local currency values plummeted by 121.2%.
ECN-EVT-01365,4,400,53e4b98264,Hyperinflation,Hyperinflation crisis declared in 53e4b98264 as local currency values plummeted by 121.2%.
ECN-EVT-01366,4,400,14c594f145,Economic Collapse,An Economic Collapse occurred in 14c594f145 due to negative GDP growth and treasury depletion.
ECN-EVT-01367,4,400,075b3fb3b1,Hyperinflation,Hyperinflation crisis declared in 075b3fb3b1 as local currency values plummeted by 122.5%.
ECN-EVT-01368,4,400,d401178af2,Hyperinflation,Hyperinflation crisis declared in d401178af2 as local currency values plummeted by 121.2%.
ECN-EVT-01369,4,400,6dfc531f16,Hyperinflation,Hyperinflation crisis declared in 6dfc531f16 as local currency values plummeted by 121.9%.
ECN-EVT-01370,4,400,36b91772ac,Hyperinflation,Hyperinflation crisis declared in 36b91772ac as local currency values plummeted by 124.8%.
ECN-EVT-01371,4,400,3c983bfdab,Hyperinflation,Hyperinflation crisis declared in 3c983bfdab as local currency values plummeted by 121.2%.
ECN-EVT-01372,4,400,db90f4ff25,Hyperinflation,Hyperinflation crisis declared in db90f4ff25 as local currency values plummeted by 121.2%.
ECN-EVT-01373,4,400,cfec2df928,Hyperinflation,Hyperinflation crisis declared in cfec2df928 as local currency values plummeted by 120.7%.
ECN-EVT-01374,4,400,a189e2924d,Hyperinflation,Hyperinflation crisis declared in a189e2924d as local currency values plummeted by 121.1%.
ECN-EVT-01375,4,400,30e300e760,Hyperinflation,Hyperinflation crisis declared in 30e300e760 as local currency values plummeted by 121.1%.
ECN-EVT-01376,4,400,65ea513ebb,Hyperinflation,Hyperinflation crisis declared in 65ea513ebb as local currency values plummeted by 121.2%.
ECN-EVT-01377,4,400,6fbfc2a11d,Hyperinflation,Hyperinflation crisis declared in 6fbfc2a11d as local currency values plummeted by 121.2%.
ECN-EVT-01378,4,400,bceea7e00e,Hyperinflation,Hyperinflation crisis declared in bceea7e00e as local currency values plummeted by 121.2%.
ECN-EVT-01379,4,400,9875fc03a4,Hyperinflation,Hyperinflation crisis declared in 9875fc03a4 as local currency values plummeted by 121.2%.
ECN-EVT-01380,4,400,81601b2e5e,Hyperinflation,Hyperinflation crisis declared in 81601b2e5e as local currency values plummeted by 121.7%.
ECN-EVT-01381,4,400,72196fa906,Hyperinflation,Hyperinflation crisis declared in 72196fa906 as local currency values plummeted by 121.2%.
ECN-EVT-01382,4,400,3c4760ddea,Hyperinflation,Hyperinflation crisis declared in 3c4760ddea as local currency values plummeted by 121.2%.
ECN-EVT-01383,4,400,9d578c755a,Hyperinflation,Hyperinflation crisis declared in 9d578c755a as local currency values plummeted by 124.8%.
ECN-EVT-01384,4,400,23094db297,Hyperinflation,Hyperinflation crisis declared in 23094db297 as local currency values plummeted by 121.1%.
ECN-EVT-01385,4,400,642e75a08d,Hyperinflation,Hyperinflation crisis declared in 642e75a08d as local currency values plummeted by 81.0%.
ECN-EVT-01386,4,400,b619dd5fb5,Hyperinflation,Hyperinflation crisis declared in b619dd5fb5 as local currency values plummeted by 85.5%.
ECN-EVT-01387,4,400,e3ba98a843,Hyperinflation,Hyperinflation crisis declared in e3ba98a843 as local currency values plummeted by 121.4%.
ECN-EVT-01388,4,400,50f9748c73,Hyperinflation,Hyperinflation crisis declared in 50f9748c73 as local currency values plummeted by 121.9%.
ECN-EVT-01389,4,400,3e1c9fe27e,Hyperinflation,Hyperinflation crisis declared in 3e1c9fe27e as local currency values plummeted by 121.2%.
ECN-EVT-01390,4,400,cb16d2a5bc,Hyperinflation,Hyperinflation crisis declared in cb16d2a5bc as local currency values plummeted by 121.2%.
ECN-EVT-01391,4,400,6ebb371c3c,Hyperinflation,Hyperinflation crisis declared in 6ebb371c3c as local currency values plummeted by 121.1%.
ECN-EVT-01392,4,400,1b37c066da,Hyperinflation,Hyperinflation crisis declared in 1b37c066da as local currency values plummeted by 81.0%.
ECN-EVT-01393,4,400,f4a721a47f,Hyperinflation,Hyperinflation crisis declared in f4a721a47f as local currency values plummeted by 121.1%.
ECN-EVT-01394,4,400,63d8758b53,Hyperinflation,Hyperinflation crisis declared in 63d8758b53 as local currency values plummeted by 119.6%.
ECN-EVT-01395,4,400,415811daec,Hyperinflation,Hyperinflation crisis declared in 415811daec as local currency values plummeted by 121.2%.
ECN-EVT-01396,4,400,cb312b9d86,Hyperinflation,Hyperinflation crisis declared in cb312b9d86 as local currency values plummeted by 81.2%.
ECN-EVT-01397,4,400,53dc64803e,Hyperinflation,Hyperinflation crisis declared in 53dc64803e as local currency values plummeted by 121.2%.
ECN-EVT-01398,4,400,5b3c302325,Hyperinflation,Hyperinflation crisis declared in 5b3c302325 as local currency values plummeted by 120.8%.
ECN-EVT-01399,4,400,947f74a852,Hyperinflation,Hyperinflation crisis declared in 947f74a852 as local currency values plummeted by 83.4%.
ECN-EVT-01400,4,400,7df05aba52,Hyperinflation,Hyperinflation crisis declared in 7df05aba52 as local currency values plummeted by 121.2%.
ECN-EVT-01401,4,400,e23dc5e375,Hyperinflation,Hyperinflation crisis declared in e23dc5e375 as local currency values plummeted by 121.2%.
ECN-EVT-01402,4,400,4a9574c523,Hyperinflation,Hyperinflation crisis declared in 4a9574c523 as local currency values plummeted by 121.1%.
ECN-EVT-01403,4,400,e99c95009e,Hyperinflation,Hyperinflation crisis declared in e99c95009e as local currency values plummeted by 121.6%.
ECN-EVT-01404,4,400,6957a14d13,Hyperinflation,Hyperinflation crisis declared in 6957a14d13 as local currency values plummeted by 121.2%.
ECN-EVT-01405,4,400,2a34070c99,Hyperinflation,Hyperinflation crisis declared in 2a34070c99 as local currency values plummeted by 121.1%.
ECN-EVT-01406,4,400,4c67325ea2,Economic Collapse,An Economic Collapse occurred in 4c67325ea2 due to negative GDP growth and treasury depletion.
ECN-EVT-01407,4,400,8eadd942b0,Hyperinflation,Hyperinflation crisis declared in 8eadd942b0 as local currency values plummeted by 121.2%.
ECN-EVT-01408,4,400,6657429a7c,Hyperinflation,Hyperinflation crisis declared in 6657429a7c as local currency values plummeted by 121.1%.
ECN-EVT-01409,4,400,5f5ebcf2f5,Hyperinflation,Hyperinflation crisis declared in 5f5ebcf2f5 as local currency values plummeted by 81.1%.
ECN-EVT-01410,4,400,5578b4053f,Hyperinflation,Hyperinflation crisis declared in 5578b4053f as local currency values plummeted by 121.2%.
ECN-EVT-01411,4,400,095464621d,Hyperinflation,Hyperinflation crisis declared in 095464621d as local currency values plummeted by 86.3%.
ECN-EVT-01412,4,400,22e010a52d,Hyperinflation,Hyperinflation crisis declared in 22e010a52d as local currency values plummeted by 121.2%.
ECN-EVT-01413,4,400,a987357567,Hyperinflation,Hyperinflation crisis declared in a987357567 as local currency values plummeted by 123.7%.
ECN-EVT-01414,4,400,cf1fb521d7,Hyperinflation,Hyperinflation crisis declared in cf1fb521d7 as local currency values plummeted by 121.2%.
ECN-EVT-01415,4,400,0895acc0af,Hyperinflation,Hyperinflation crisis declared in 0895acc0af as local currency values plummeted by 80.8%.
ECN-EVT-01416,4,400,cd650c58ff,Hyperinflation,Hyperinflation crisis declared in cd650c58ff as local currency values plummeted by 121.2%.
ECN-EVT-01417,4,400,208f64f5f9,Hyperinflation,Hyperinflation crisis declared in 208f64f5f9 as local currency values plummeted by 121.2%.
ECN-EVT-01418,4,400,a03b53100a,Hyperinflation,Hyperinflation crisis declared in a03b53100a as local currency values plummeted by 121.2%.
ECN-EVT-01419,4,400,2640424e04,Economic Collapse,An Economic Collapse occurred in 2640424e04 due to negative GDP growth and treasury depletion.
ECN-EVT-01420,4,400,ad899b1ed9,Hyperinflation,Hyperinflation crisis declared in ad899b1ed9 as local currency values plummeted by 121.2%.
ECN-EVT-01421,4,400,b53d4251d2,Hyperinflation,Hyperinflation crisis declared in b53d4251d2 as local currency values plummeted by 121.2%.
ECN-EVT-01422,4,400,7994a1ada7,Hyperinflation,Hyperinflation crisis declared in 7994a1ada7 as local currency values plummeted by 121.2%.
ECN-EVT-01423,4,400,2b100070c5,Hyperinflation,Hyperinflation crisis declared in 2b100070c5 as local currency values plummeted by 124.7%.
ECN-EVT-01424,4,400,04b742dd38,Hyperinflation,Hyperinflation crisis declared in 04b742dd38 as local currency values plummeted by 81.1%.
ECN-EVT-01425,4,400,82f9ee8fb4,Hyperinflation,Hyperinflation crisis declared in 82f9ee8fb4 as local currency values plummeted by 81.1%.
ECN-EVT-01426,4,400,1c90d82c80,Hyperinflation,Hyperinflation crisis declared in 1c90d82c80 as local currency values plummeted by 121.1%.
ECN-EVT-01427,4,400,a067552faf,Hyperinflation,Hyperinflation crisis declared in a067552faf as local currency values plummeted by 121.2%.
ECN-EVT-01428,4,400,c6642b2284,Hyperinflation,Hyperinflation crisis declared in c6642b2284 as local currency values plummeted by 124.9%.
ECN-EVT-01429,4,400,a222a74ae8,Hyperinflation,Hyperinflation crisis declared in a222a74ae8 as local currency values plummeted by 121.2%.
ECN-EVT-01430,4,400,c235dc422c,Hyperinflation,Hyperinflation crisis declared in c235dc422c as local currency values plummeted by 81.2%.
ECN-EVT-01431,4,400,9dbca7c528,Hyperinflation,Hyperinflation crisis declared in 9dbca7c528 as local currency values plummeted by 121.2%.
ECN-EVT-01432,4,400,f714a79195,Hyperinflation,Hyperinflation crisis declared in f714a79195 as local currency values plummeted by 121.2%.
ECN-EVT-01433,4,400,f0cb6b0a91,Hyperinflation,Hyperinflation crisis declared in f0cb6b0a91 as local currency values plummeted by 121.2%.
ECN-EVT-01434,4,400,609e70586f,Hyperinflation,Hyperinflation crisis declared in 609e70586f as local currency values plummeted by 80.2%.
ECN-EVT-01435,4,400,26a6b7dcc3,Hyperinflation,Hyperinflation crisis declared in 26a6b7dcc3 as local currency values plummeted by 121.2%.
ECN-EVT-01436,4,400,7be35390be,Hyperinflation,Hyperinflation crisis declared in 7be35390be as local currency values plummeted by 121.1%.
ECN-EVT-01437,4,400,87f864fe83,Hyperinflation,Hyperinflation crisis declared in 87f864fe83 as local currency values plummeted by 121.2%.
ECN-EVT-01438,4,400,3ba7df6ae1,Hyperinflation,Hyperinflation crisis declared in 3ba7df6ae1 as local currency values plummeted by 121.2%.
ECN-EVT-01439,4,400,a31575c86a,Hyperinflation,Hyperinflation crisis declared in a31575c86a as local currency values plummeted by 121.2%.
ECN-EVT-01440,4,400,7652ec5c8d,Hyperinflation,Hyperinflation crisis declared in 7652ec5c8d as local currency values plummeted by 121.2%.
ECN-EVT-01441,4,400,98fbfa35fa,Hyperinflation,Hyperinflation crisis declared in 98fbfa35fa as local currency values plummeted by 121.2%.
ECN-EVT-01442,4,400,6eb9b1daf2,Hyperinflation,Hyperinflation crisis declared in 6eb9b1daf2 as local currency values plummeted by 121.2%.
ECN-EVT-01443,4,400,07a0027478,Hyperinflation,Hyperinflation crisis declared in 07a0027478 as local currency values plummeted by 121.1%.
ECN-EVT-01444,4,400,187eb0978f,Hyperinflation,Hyperinflation crisis declared in 187eb0978f as local currency values plummeted by 84.0%.
ECN-EVT-01445,4,400,8bd71d17f7,Hyperinflation,Hyperinflation crisis declared in 8bd71d17f7 as local currency values plummeted by 121.2%.
ECN-EVT-01446,4,400,7f4ec7825c,Hyperinflation,Hyperinflation crisis declared in 7f4ec7825c as local currency values plummeted by 121.2%.
ECN-EVT-01447,4,400,a1d0ea467a,Hyperinflation,Hyperinflation crisis declared in a1d0ea467a as local currency values plummeted by 121.2%.
ECN-EVT-01448,4,400,71d820677a,Hyperinflation,Hyperinflation crisis declared in 71d820677a as local currency values plummeted by 120.8%.
ECN-EVT-01449,4,400,6d2f3e5ed1,Hyperinflation,Hyperinflation crisis declared in 6d2f3e5ed1 as local currency values plummeted by 121.2%.
ECN-EVT-01450,4,400,be3191b575,Hyperinflation,Hyperinflation crisis declared in be3191b575 as local currency values plummeted by 81.2%.
ECN-EVT-01451,4,400,63f01adf18,Hyperinflation,Hyperinflation crisis declared in 63f01adf18 as local currency values plummeted by 81.1%.
ECN-EVT-01452,4,400,b75dce1421,Hyperinflation,Hyperinflation crisis declared in b75dce1421 as local currency values plummeted by 121.2%.
ECN-EVT-01453,4,400,4c8e6a8540,Hyperinflation,Hyperinflation crisis declared in 4c8e6a8540 as local currency values plummeted by 81.1%.
ECN-EVT-01454,4,400,76c64a14d6,Hyperinflation,Hyperinflation crisis declared in 76c64a14d6 as local currency values plummeted by 121.2%.
ECN-EVT-01455,4,400,517cb43ce0,Hyperinflation,Hyperinflation crisis declared in 517cb43ce0 as local currency values plummeted by 121.1%.
ECN-EVT-01456,4,400,d378f96d17,Hyperinflation,Hyperinflation crisis declared in d378f96d17 as local currency values plummeted by 121.2%.
