fleet_id,owner_empire_id,fleet_name,fleet_class,fleet_power,mobility,firepower,shield_strength,logistics,current_star_id,status
FLT-00802,74136dc7b0,The Solari Technocracy Carrier Force 2,Carrier Fleet,1494.6143449585052,5.0,375.1134995544631,314.90135121994444,35.0,607fd3e2,Idle
FLT-00803,61dc46303f,The Great Consolidated Imperium Carrier Force 1,Carrier Fleet,1430.953091404319,5.0,326.225578428382,310.4187250484945,35.0,8676a083,Idle
FLT-00804,61dc46303f,The Great Consolidated Imperium Defense Force 2,Defense Fleet,363.576471335711,3.0,75.6735705720635,110.82123120360528,5.0,8676a083,Idle
FLT-00805,8fbf42f886,The Vesperis Star Empire Defense Force 1,Defense Fleet,315.13944946533496,3.0,83.49983388565649,125.5776251774011,5.0,8676a083,Idle
FLT-00806,8fbf42f886,The Vesperis Star Empire Carrier Force 2,Carrier Fleet,1305.1815842955075,5.0,320.84880362574825,271.1477379862372,35.0,8676a083,Idle
FLT-00807,7388512271,The Unified Technocracy Defense Force 1,Defense Fleet,377.35988744882036,3.0,75.8645894672269,116.50251185321319,5.0,8676a083,Idle
FLT-00808,7388512271,The Unified Technocracy Defense Force 2,Defense Fleet,330.56529133237194,3.0,80.30759313248328,122.58606439429568,5.0,8676a083,Idle
FLT-00809,b6ae409cbf,The Great Unified Imperium Assault Force 1,Assault Fleet,638.0825022915164,7.0,176.07718328858635,142.02610112779,20.0,8676a083,Idle
FLT-00810,b6ae409cbf,The Great Unified Imperium Assault Force 2,Assault Fleet,764.3807923798838,7.0,184.1868174933261,151.70635329516287,20.0,8676a083,Idle
FLT-00811,622de7102b,The Consolidated Orionite Systems Assault Force 1,Assault Fleet,690.0522066802203,7.0,181.4725801381709,155.89289421108322,20.0,6b4348da,Idle
FLT-00812,622de7102b,The Consolidated Orionite Systems Carrier Force 2,Carrier Fleet,1308.0742941575259,5.0,350.00789264536394,294.71748570204613,35.0,6b4348da,Idle
FLT-00813,996190e522,The Orionan Technocracy Titan Force 1,Titan Fleet,6670.84459758389,1.5,2013.001626566393,1384.6183926536753,80.0,3ce6b4ed,Idle
FLT-00814,996190e522,The Orionan Technocracy Dreadnought Force 2,Dreadnought Fleet,2770.32234340814,3.0,822.3251178461779,557.1410357777198,50.0,3ce6b4ed,Idle
FLT-00815,f7bd18e491,The Thranis Technocracy Dreadnought Force 1,Dreadnought Fleet,2823.7512683016917,3.0,831.6160934419645,647.4809733142536,50.0,3ce6b4ed,Idle
FLT-00816,f7bd18e491,The Thranis Technocracy Assault Force 2,Assault Fleet,701.092708954229,7.0,177.0937798019768,135.54372123137188,20.0,3ce6b4ed,Idle
FLT-00817,556d6c2378,The Meroid AI Hegemony Titan Force 1,Titan Fleet,5939.7596782089795,1.5,1989.7020083907814,1518.203488481685,80.0,61f5947e,Idle
FLT-00818,556d6c2378,The Meroid AI Hegemony Dreadnought Force 2,Dreadnought Fleet,3113.1789775847255,3.0,808.0563051988617,541.1974531990139,50.0,61f5947e,Idle
FLT-00819,ff559623e3,The Consolidated Star Empire Titan Force 1,Titan Fleet,6546.3535791518525,1.5,2134.4470812829,1596.4165088702082,80.0,61f5947e,Idle
FLT-00820,ff559623e3,The Consolidated Star Empire Titan Force 2,Titan Fleet,6480.623057973403,1.5,1933.4513583347464,1587.467460777411,80.0,61f5947e,Idle
FLT-00821,a38e0777cd,The Great Zelex Imperium Carrier Force 1,Carrier Fleet,1311.3638149929616,5.0,374.84818136930323,322.95359260634086,35.0,61f5947e,Idle
FLT-00822,a38e0777cd,The Great Zelex Imperium Carrier Force 2,Carrier Fleet,1281.1959236467405,5.0,342.14782629418517,318.21225956775623,35.0,61f5947e,Idle
FLT-00823,4c2540c708,The Great Unified Imperium Titan Force 1,Titan Fleet,6114.514565246875,1.5,1826.7894448101088,1613.2051359398515,80.0,cbe22a8b,Idle
FLT-00824,4c2540c708,The Great Unified Imperium Carrier Force 2,Carrier Fleet,1411.6930699949178,5.0,382.76460684355317,273.99388367485335,35.0,cbe22a8b,Idle
FLT-00825,b7069c3852,The Great Unified Imperium Dreadnought Force 1,Dreadnought Fleet,2744.4632535449205,3.0,828.8297178393051,636.4577454232136,50.0,819b78b5,Idle
FLT-00826,b7069c3852,The Great Unified Imperium Carrier Force 2,Carrier Fleet,1539.2110590928262,5.0,354.13414994626214,289.26972915815725,35.0,819b78b5,Idle
FLT-00827,81714ff4c3,The Consolidated Star Empire Assault Force 1,Assault Fleet,679.0728748000627,7.0,175.41119785534383,137.06141033171883,20.0,819b78b5,Idle
FLT-00828,81714ff4c3,The Consolidated Star Empire Assault Force 2,Assault Fleet,694.9933927634916,7.0,188.018559080597,154.70188454164824,20.0,819b78b5,Idle
FLT-00829,f3f5dfde4c,The Great Scientific Imperium Dreadnought Force 1,Dreadnought Fleet,2705.0182091261145,3.0,802.0034579286912,619.4021146079829,50.0,b2237089,Idle
FLT-00830,f3f5dfde4c,The Great Scientific Imperium Dreadnought Force 2,Dreadnought Fleet,2703.188085401008,3.0,901.7640892134099,632.7371487948406,50.0,b2237089,Idle
FLT-00831,e12feef736,The Scientific Technocracy Dreadnought Force 1,Dreadnought Fleet,2739.8779954657634,3.0,895.3075584205395,610.0456305277637,50.0,b2237089,Idle
FLT-00832,e12feef736,The Scientific Technocracy Titan Force 2,Titan Fleet,6827.271090114593,1.5,2121.200828783135,1505.4024199213877,80.0,b2237089,Idle
FLT-00833,fba15f0324,The Great Unified Imperium Assault Force 1,Assault Fleet,723.9620462731565,7.0,184.33705626187097,157.26759561597262,20.0,b2237089,Idle
FLT-00834,fba15f0324,The Great Unified Imperium Assault Force 2,Assault Fleet,657.2965279860405,7.0,194.05474261989585,157.49933395356214,20.0,b2237089,Idle
FLT-00835,350e107aae,The Great Allied Imperium Titan Force 1,Titan Fleet,6836.329917513098,1.5,2038.8621223961206,1546.2398211083623,80.0,b2237089,Idle
FLT-00836,350e107aae,The Great Allied Imperium Titan Force 2,Titan Fleet,6602.448780865523,1.5,2052.956529731355,1396.9430148010802,80.0,b2237089,Idle
FLT-00837,22091a7056,The Scientific Technocracy Dreadnought Force 1,Dreadnought Fleet,3129.83826717486,3.0,811.0602587137821,564.2705016629442,50.0,25c7f883,Idle
FLT-00838,22091a7056,The Scientific Technocracy Carrier Force 2,Carrier Fleet,1327.6201758379934,5.0,330.0438845925477,295.4910505720852,35.0,25c7f883,Idle
FLT-00839,03d3903c7c,The Unified AI Hegemony Titan Force 1,Titan Fleet,6509.177540760334,1.5,1875.1681523261293,1373.0915008142622,80.0,25c7f883,Idle
FLT-00840,03d3903c7c,The Unified AI Hegemony Dreadnought Force 2,Dreadnought Fleet,2929.6792586618326,3.0,904.7112609195111,619.1412922368925,50.0,25c7f883,Idle
FLT-00841,2211d3100d,The Consolidated Kaelumex Systems Dreadnought Force 1,Dreadnought Fleet,2863.1676236510693,3.0,882.70101681838,571.6874381632463,50.0,b0254239,Idle
FLT-00842,2211d3100d,The Consolidated Kaelumex Systems Dreadnought Force 2,Dreadnought Fleet,3081.824568920025,3.0,820.1670060298082,572.3414234750727,50.0,b0254239,Idle
FLT-00843,459f704847,The Thranari Technocracy Assault Force 1,Assault Fleet,727.2497342451219,7.0,169.87376206792538,152.85909797782466,20.0,b0254239,Idle
FLT-00844,459f704847,The Thranari Technocracy Assault Force 2,Assault Fleet,722.6756522711416,7.0,191.33783022745942,158.34075729433962,20.0,b0254239,Idle
FLT-00845,575810e85b,The Great Scientific Imperium Titan Force 1,Titan Fleet,6094.039127399928,1.5,1835.3539787938075,1559.6846485462158,80.0,b0254239,Idle
FLT-00846,575810e85b,The Great Scientific Imperium Carrier Force 2,Carrier Fleet,1381.0569433929372,5.0,317.1804364955374,285.57458695650297,35.0,b0254239,Idle
FLT-00847,182edcdd37,The Aurelan Star Empire Scout Force 1,Scout Fleet,86.06697236161997,10.0,14.230190049655592,20.229348678292034,10.0,4f448a53,Idle
FLT-00848,182edcdd37,The Aurelan Star Empire Scout Force 2,Scout Fleet,82.66955826089053,10.0,14.469082037262282,21.591676747830665,10.0,4f448a53,Idle
FLT-00849,e47a782635,The Consolidated Xi-sagittariis Systems Carrier Force 1,Carrier Fleet,1351.0813731412893,5.0,378.0672626983328,329.76946040992675,35.0,13c5f9fc,Idle
FLT-00850,e47a782635,The Consolidated Xi-sagittariis Systems Carrier Force 2,Carrier Fleet,1496.563977371464,5.0,332.4306115276363,304.6021439314654,35.0,13c5f9fc,Idle
FLT-00851,2705d84a32,The Unified AI Hegemony Defense Force 1,Defense Fleet,321.6442555775169,3.0,87.98228179253266,115.83934198622187,5.0,bab9d62d,Idle
FLT-00852,2705d84a32,The Unified AI Hegemony Dreadnought Force 2,Dreadnought Fleet,3183.99903181609,3.0,910.863956071229,659.7153956882589,50.0,bab9d62d,Idle
FLT-00853,92810d80b3,The Aurelis Technocracy Defense Force 1,Defense Fleet,317.824557880179,3.0,78.57906428791338,111.12193607589472,5.0,bab9d62d,Idle
FLT-00854,92810d80b3,The Aurelis Technocracy Scout Force 2,Scout Fleet,77.76682923426378,10.0,15.851214753225708,20.264722764900284,10.0,bab9d62d,Idle
FLT-00855,7e5521abbb,The Scientific Technocracy Carrier Force 1,Carrier Fleet,1443.2157615379617,5.0,331.24127262161676,270.8628867643251,35.0,97305fd9,Idle
FLT-00856,7e5521abbb,The Scientific Technocracy Titan Force 2,Titan Fleet,6660.866010323212,1.5,2104.9210498003845,1361.6814050062997,80.0,97305fd9,Idle
FLT-00857,b9ec32251d,The Allied Technocracy Titan Force 1,Titan Fleet,6655.384060047195,1.5,2025.3581402850562,1537.3842144343596,80.0,97305fd9,Idle
FLT-00858,b9ec32251d,The Allied Technocracy Titan Force 2,Titan Fleet,6613.01745852658,1.5,2032.3801519552717,1647.20374711973,80.0,97305fd9,Idle
FLT-00859,7c376afd56,The Kaelumis Technocracy Dreadnought Force 1,Dreadnought Fleet,2965.376283270681,3.0,885.2574900055978,586.7076566030147,50.0,2d39dd9d,Idle
FLT-00860,7c376afd56,The Kaelumis Technocracy Assault Force 2,Assault Fleet,713.5592627642865,7.0,195.41455553210227,162.8741856004639,20.0,2d39dd9d,Idle
FLT-00861,0cb785b3d6,The Great Kaelumite Imperium Assault Force 1,Assault Fleet,703.8748452710373,7.0,169.618892348515,164.86893328496652,20.0,2d39dd9d,Idle
FLT-00862,0cb785b3d6,The Great Kaelumite Imperium Carrier Force 2,Carrier Fleet,1441.8625003180855,5.0,371.30898417742316,312.906009677022,35.0,2d39dd9d,Idle
FLT-00863,7bf42c3a49,The Sagittariite Technocracy Carrier Force 1,Carrier Fleet,1274.9374391568915,5.0,346.8335039786863,310.4871781300447,35.0,2b7c9993,Idle
FLT-00864,7bf42c3a49,The Sagittariite Technocracy Dreadnought Force 2,Dreadnought Fleet,2923.87357105343,3.0,925.0876377318651,560.0828438684138,50.0,2b7c9993,Idle
FLT-00865,c3b1779520,The Aurelis AI Hegemony Assault Force 1,Assault Fleet,726.7237567171152,7.0,187.09688901210512,154.45916870306448,20.0,5e1e7929,Idle
FLT-00866,c3b1779520,The Aurelis AI Hegemony Defense Force 2,Defense Fleet,325.93445980806354,3.0,82.17504522922738,122.38325078734651,5.0,5e1e7929,Idle
FLT-00867,37a4cea3d7,The Consolidated Technocracy Defense Force 1,Defense Fleet,364.35974018993943,3.0,79.28275186773851,124.02625419847568,5.0,a8f2e669,Idle
FLT-00868,37a4cea3d7,The Consolidated Technocracy Dreadnought Force 2,Dreadnought Fleet,2801.837057146154,3.0,768.2546275594622,633.4923103674945,50.0,a8f2e669,Idle
FLT-00869,57733c8324,The Scientific Technocracy Dreadnought Force 1,Dreadnought Fleet,3119.783741773273,3.0,907.4863457480692,636.3373121789401,50.0,a8f2e669,Idle
FLT-00870,57733c8324,The Scientific Technocracy Titan Force 2,Titan Fleet,6546.715602507754,1.5,1995.3982530639623,1470.5661599672192,80.0,a8f2e669,Idle
FLT-00871,467216187a,The Allied Star Empire Assault Force 1,Assault Fleet,710.1650126034832,7.0,171.97245087573526,162.6392253663893,20.0,a8f2e669,Idle
FLT-00872,467216187a,The Allied Star Empire Dreadnought Force 2,Dreadnought Fleet,3055.704108304866,3.0,825.3371923490918,546.238722237325,50.0,a8f2e669,Idle
FLT-00873,e00bc2a5e5,The Thranite Technocracy Scout Force 1,Scout Fleet,78.77336230645116,10.0,13.753696134291713,20.427387822160558,10.0,9730aadd,Idle
FLT-00874,e00bc2a5e5,The Thranite Technocracy Dreadnought Force 2,Dreadnought Fleet,3229.7488899112336,3.0,877.0377197224796,565.3478197767517,50.0,9730aadd,Idle
FLT-00875,b2c9872c2d,The Great Unified Imperium Titan Force 1,Titan Fleet,7001.921465907171,1.5,1878.6614339811836,1571.2278257312034,80.0,1e8613e9,Idle
FLT-00876,b2c9872c2d,The Great Unified Imperium Carrier Force 2,Carrier Fleet,1484.7392874588204,5.0,384.8066529932522,271.80156031976355,35.0,1e8613e9,Idle
FLT-00877,792f609a6f,The Great Unified Imperium Titan Force 1,Titan Fleet,6659.419693678256,1.5,2189.3530476659284,1489.5028552579283,80.0,1e8613e9,Idle
FLT-00878,792f609a6f,The Great Unified Imperium Titan Force 2,Titan Fleet,5931.11228917776,1.5,1934.1116200313184,1370.104961325363,80.0,1e8613e9,Idle
FLT-00879,b9c3618013,The Great Unified Imperium Dreadnought Force 1,Dreadnought Fleet,3190.1843443631024,3.0,909.9330616118151,652.5558277720673,50.0,1e8613e9,Idle
FLT-00880,b9c3618013,The Great Unified Imperium Defense Force 2,Defense Fleet,341.99183147593334,3.0,73.13655822470403,113.0590344372007,5.0,1e8613e9,Idle
FLT-00881,3aa8ce54ee,The Great Allied Imperium Assault Force 1,Assault Fleet,695.675009546661,7.0,171.66823802833113,138.02934320453284,20.0,1e8613e9,Idle
FLT-00882,3aa8ce54ee,The Great Allied Imperium Assault Force 2,Assault Fleet,650.6185788972928,7.0,197.03076472484275,157.77877520755422,20.0,1e8613e9,Idle
FLT-00883,4b4e90bd89,The Meran AI Hegemony Titan Force 1,Titan Fleet,6421.662632460281,1.5,1911.347392665063,1589.4879591627562,80.0,1699edb3,Idle
FLT-00884,4b4e90bd89,The Meran AI Hegemony Carrier Force 2,Carrier Fleet,1343.8273446374976,5.0,331.2754194545482,277.7807386934541,35.0,1699edb3,Idle
FLT-00885,764f599826,The Great Unified Imperium Assault Force 1,Assault Fleet,679.7447647863444,7.0,186.26379149324632,136.87694526658353,20.0,2ee67c76,Idle
FLT-00886,764f599826,The Great Unified Imperium Assault Force 2,Assault Fleet,743.2633096408348,7.0,167.28918924901575,145.27935439567565,20.0,2ee67c76,Idle
FLT-00887,83c39baf65,The Great Zylarite Imperium Titan Force 1,Titan Fleet,6051.402904486476,1.5,1833.0947342472762,1495.3613985240033,80.0,2ee67c76,Idle
FLT-00888,83c39baf65,The Great Zylarite Imperium Carrier Force 2,Carrier Fleet,1417.7543420554794,5.0,371.2663423338433,278.22890928916456,35.0,2ee67c76,Idle
FLT-00889,927dbfac0b,The Scientific Technocracy Dreadnought Force 1,Dreadnought Fleet,3003.3052562339185,3.0,789.493393622244,614.8798182634779,50.0,6cd46a40,Idle
FLT-00890,927dbfac0b,The Scientific Technocracy Assault Force 2,Assault Fleet,698.2968045961618,7.0,164.96180367397423,148.78752171640872,20.0,6cd46a40,Idle
FLT-00891,8e65d7f5b1,The Great Scientific Imperium Carrier Force 1,Carrier Fleet,1490.2667391318992,5.0,318.98851088981576,295.11643649509983,35.0,6cd46a40,Idle
FLT-00892,8e65d7f5b1,The Great Scientific Imperium Carrier Force 2,Carrier Fleet,1463.0017013637532,5.0,355.2001302563148,310.0327402316509,35.0,6cd46a40,Idle
FLT-00893,f0f8b2423b,The Great Xenex Imperium Titan Force 1,Titan Fleet,6970.863865755646,1.5,1925.5501986889883,1511.4068116091712,80.0,6cd46a40,Idle
FLT-00894,f0f8b2423b,The Great Xenex Imperium Titan Force 2,Titan Fleet,7136.286470254575,1.5,2155.807724417505,1461.4401787873132,80.0,6cd46a40,Idle
FLT-00895,31aeef2350,The Scientific Technocracy Assault Force 1,Assault Fleet,698.5149552369224,7.0,188.69909226609752,149.77707212259892,20.0,c195d72c,Idle
FLT-00896,31aeef2350,The Scientific Technocracy Dreadnought Force 2,Dreadnought Fleet,3202.938252649081,3.0,826.4386424414217,643.1753609773975,50.0,c195d72c,Idle
FLT-00897,83775e646f,The Consolidated Consolidated Systems Assault Force 1,Assault Fleet,675.9526347949675,7.0,178.34363680318918,157.87340876024606,20.0,c195d72c,Idle
FLT-00898,83775e646f,The Consolidated Consolidated Systems Defense Force 2,Defense Fleet,328.74934511104124,3.0,87.22311721060947,112.21179905715258,5.0,c195d72c,Idle
FLT-00899,2ed96a351c,The Unified Technocracy Dreadnought Force 1,Dreadnought Fleet,3047.588679997163,3.0,848.2361585485417,617.3694298292182,50.0,c195d72c,Idle
FLT-00900,2ed96a351c,The Unified Technocracy Assault Force 2,Assault Fleet,707.3727174887448,7.0,175.3982371888883,154.85001778887568,20.0,c195d72c,Idle
FLT-00901,c1cc584fd5,The Great Unified Imperium Defense Force 1,Defense Fleet,354.9614191787634,3.0,74.96432568613318,114.68743351476088,5.0,6d440304,Idle
FLT-00902,c1cc584fd5,The Great Unified Imperium Assault Force 2,Assault Fleet,655.5972891816343,7.0,191.72559425618402,143.57122702982673,20.0,6d440304,Idle
FLT-00903,11452e96e6,The Great Scientific Imperium Titan Force 1,Titan Fleet,7110.904482948748,1.5,2028.5041879748392,1392.900336799718,80.0,6d440304,Idle
FLT-00904,11452e96e6,The Great Scientific Imperium Carrier Force 2,Carrier Fleet,1483.3650337375,5.0,340.71735100879494,275.22103309816737,35.0,6d440304,Idle
FLT-00905,80ce70725d,The Scientific Technocracy Carrier Force 1,Carrier Fleet,1496.6338384188898,5.0,370.7148471000452,280.5073884078212,35.0,6d440304,Idle
FLT-00906,80ce70725d,The Scientific Technocracy Dreadnought Force 2,Dreadnought Fleet,2832.3025580613885,3.0,802.0952808738693,644.8886127966223,50.0,6d440304,Idle
FLT-00907,75447b1ce9,The Great Zylarian Imperium Assault Force 1,Assault Fleet,666.8546285125216,7.0,162.0235220674068,161.12007102376555,20.0,6d440304,Idle
FLT-00908,75447b1ce9,The Great Zylarian Imperium Titan Force 2,Titan Fleet,6665.527615617882,1.5,2100.106305575537,1395.6145702273477,80.0,6d440304,Idle
FLT-00909,f61290c372,The Consolidated Scientific Systems Carrier Force 1,Carrier Fleet,1358.3414284576588,5.0,321.56435683799117,299.1678291128955,35.0,c6d6b3fd,Idle
FLT-00910,f61290c372,The Consolidated Scientific Systems Titan Force 2,Titan Fleet,5902.076854765903,1.5,1916.5843653975176,1412.2622808617111,80.0,c6d6b3fd,Idle
FLT-00911,71efb681fc,The Aureloid AI Hegemony Assault Force 1,Assault Fleet,757.1808372631125,7.0,178.85048595243444,148.9889823881946,20.0,6f116dc8,Idle
FLT-00912,71efb681fc,The Aureloid AI Hegemony Dreadnought Force 2,Dreadnought Fleet,2792.6953224029553,3.0,847.8351101970087,591.5982256945272,50.0,6f116dc8,Idle
FLT-00913,13b6f1c19c,The Allied Technocracy Dreadnought Force 1,Dreadnought Fleet,3299.7346219502638,3.0,895.806311993948,587.7438843620913,50.0,a76c941f,Idle
FLT-00914,13b6f1c19c,The Allied Technocracy Titan Force 2,Titan Fleet,6071.920872306224,1.5,1812.1854745235842,1411.3345117392819,80.0,a76c941f,Idle
FLT-00915,ee9099d9b7,The Vesperan Technocracy Carrier Force 1,Carrier Fleet,1402.962612088677,5.0,358.05903983788403,324.6363430328653,35.0,a76c941f,Idle
FLT-00916,ee9099d9b7,The Vesperan Technocracy Dreadnought Force 2,Dreadnought Fleet,3000.765386775438,3.0,773.541311669907,544.1893863187469,50.0,a76c941f,Idle
FLT-00917,38d523ac80,The Consolidated Scientific Systems Dreadnought Force 1,Dreadnought Fleet,2962.9071679490066,3.0,907.6606671466508,559.2815501654214,50.0,ba33dd6b,Idle
FLT-00918,38d523ac80,The Consolidated Scientific Systems Scout Force 2,Scout Fleet,79.18462028688202,10.0,14.212435670256772,18.198457493355352,10.0,ba33dd6b,Idle
FLT-00919,4bf29f7756,The Scientific Technocracy Titan Force 1,Titan Fleet,5995.070899944421,1.5,2043.3278000031087,1434.3149250500667,80.0,ba33dd6b,Idle
FLT-00920,4bf29f7756,The Scientific Technocracy Assault Force 2,Assault Fleet,683.1652132087045,7.0,190.85204794402634,146.7628073071372,20.0,ba33dd6b,Idle
FLT-00921,8a78a0e229,The Great Unified Imperium Titan Force 1,Titan Fleet,6013.132185838896,1.5,2109.108567866032,1421.0799974719946,80.0,ba33dd6b,Idle
FLT-00922,8a78a0e229,The Great Unified Imperium Dreadnought Force 2,Dreadnought Fleet,3039.468932904598,3.0,922.9546019259869,586.4787021570377,50.0,ba33dd6b,Idle
FLT-00923,5fec320399,The Unified Technocracy Defense Force 1,Defense Fleet,316.3408839885877,3.0,85.22973697556407,120.59365530387439,5.0,a866c35c,Idle
FLT-00924,5fec320399,The Unified Technocracy Titan Force 2,Titan Fleet,6154.753280014969,1.5,1938.0334982052937,1359.0311616633958,80.0,a866c35c,Idle
FLT-00925,822326926a,The Unified Technocracy Titan Force 1,Titan Fleet,6718.228278711058,1.5,2173.2820351037226,1429.6489222287216,80.0,a866c35c,Idle
FLT-00926,822326926a,The Unified Technocracy Dreadnought Force 2,Dreadnought Fleet,3107.0999809755826,3.0,818.9834490437901,641.7731082018756,50.0,a866c35c,Idle
FLT-00927,0a6e8b3547,The Nu-cygnis Star Empire Dreadnought Force 1,Dreadnought Fleet,3230.913070617603,3.0,890.6413859096933,573.2957615669945,50.0,991dd9ee,Idle
FLT-00928,0a6e8b3547,The Nu-cygnis Star Empire Assault Force 2,Assault Fleet,764.8704448624453,7.0,162.37024185368492,156.48149919726436,20.0,991dd9ee,Idle
FLT-00929,8bc980ecf5,The Unified Star Empire Dreadnought Force 1,Dreadnought Fleet,3073.6137245698783,3.0,933.3185038347673,577.4255322916471,50.0,56535a86,Idle
FLT-00930,8bc980ecf5,The Unified Star Empire Carrier Force 2,Carrier Fleet,1282.1030328250356,5.0,345.99586955806166,285.6629115740909,35.0,56535a86,Idle
FLT-00931,18daa88e4f,The Great Scientific Imperium Carrier Force 1,Carrier Fleet,1493.6801012715757,5.0,380.48391594692475,281.1439843203112,35.0,1d8d6567,Idle
FLT-00932,18daa88e4f,The Great Scientific Imperium Carrier Force 2,Carrier Fleet,1520.0165573923102,5.0,319.3265922482456,275.5416316866827,35.0,1d8d6567,Idle
FLT-00933,b6d872712f,The Scientific Technocracy Assault Force 1,Assault Fleet,713.3297967777626,7.0,167.4170017562159,164.042291443522,20.0,1d8d6567,Idle
FLT-00934,b6d872712f,The Scientific Technocracy Carrier Force 2,Carrier Fleet,1400.4250288980468,5.0,332.26610310637847,298.25761514608405,35.0,1d8d6567,Idle
FLT-00935,7c40c9ebf8,The Consolidated Scientific Systems Dreadnought Force 1,Dreadnought Fleet,3150.7062821724257,3.0,893.1575740606853,609.3469335232907,50.0,4633ccff,Idle
FLT-00936,7c40c9ebf8,The Consolidated Scientific Systems Titan Force 2,Titan Fleet,6912.630201497944,1.5,2102.81924587945,1366.6816565041383,80.0,4633ccff,Idle
FLT-00937,28f3b831a2,The Scientific Technocracy Scout Force 1,Scout Fleet,75.39915643512757,10.0,15.490570781740358,19.644789955530186,10.0,4633ccff,Idle
FLT-00938,28f3b831a2,The Scientific Technocracy Carrier Force 2,Carrier Fleet,1507.684328704292,5.0,377.6893993692288,324.5505158432152,35.0,4633ccff,Idle
FLT-00939,20af608f42,The Consolidated Consolidated Systems Assault Force 1,Assault Fleet,726.7478137834968,7.0,171.77879452587732,140.7182949922335,20.0,650ae5a0,Idle
FLT-00940,20af608f42,The Consolidated Consolidated Systems Assault Force 2,Assault Fleet,677.8950669209032,7.0,177.47847431207362,159.92847513165205,20.0,650ae5a0,Idle
FLT-00941,f03d90fb8f,The Great Thranite Imperium Defense Force 1,Defense Fleet,366.44480931764264,3.0,80.50327862702889,114.91068822422382,5.0,d8576aaf,Idle
FLT-00942,f03d90fb8f,The Great Thranite Imperium Dreadnought Force 2,Dreadnought Fleet,2879.9652418662135,3.0,866.333932390512,592.0612707426293,50.0,d8576aaf,Idle
FLT-00943,3c04f1e4d3,The Great Scientific Imperium Defense Force 1,Defense Fleet,323.1608152188988,3.0,80.7471309131541,129.6579127988665,5.0,d8576aaf,Idle
FLT-00944,3c04f1e4d3,The Great Scientific Imperium Assault Force 2,Assault Fleet,732.6200150111673,7.0,185.71180877783164,162.94664742928444,20.0,d8576aaf,Idle
FLT-00945,123f4d1fb7,The Aurelian Technocracy Titan Force 1,Titan Fleet,6586.586836577102,1.5,2062.812199293643,1619.5159399752106,80.0,d8576aaf,Idle
FLT-00946,123f4d1fb7,The Aurelian Technocracy Carrier Force 2,Carrier Fleet,1351.5025176401778,5.0,315.75677585446374,319.59306445148786,35.0,d8576aaf,Idle
FLT-00947,15474381ae,The Great Scientific Imperium Titan Force 1,Titan Fleet,5985.790873530197,1.5,2030.74295245308,1489.1945094500663,80.0,d8576aaf,Idle
FLT-00948,15474381ae,The Great Scientific Imperium Defense Force 2,Defense Fleet,383.63977589425065,3.0,75.43513419941368,109.61362032217347,5.0,d8576aaf,Idle
FLT-00949,e905d91038,The Consolidated Allied Systems Carrier Force 1,Carrier Fleet,1466.882669597249,5.0,317.2710412233031,309.52305832362134,35.0,847258d3,Idle
FLT-00950,e905d91038,The Consolidated Allied Systems Carrier Force 2,Carrier Fleet,1288.9142024850137,5.0,327.0766713862454,304.0784578389649,35.0,847258d3,Idle
FLT-00951,f7ed0ea8ba,The Consolidated Thranari Systems Carrier Force 1,Carrier Fleet,1522.7284040223685,5.0,372.3118160638836,329.0140323908198,35.0,847258d3,Idle
FLT-00952,f7ed0ea8ba,The Consolidated Thranari Systems Assault Force 2,Assault Fleet,765.7613085917168,7.0,177.5244193124961,145.42556385941265,20.0,847258d3,Idle
FLT-00953,176da50470,The Consolidated Unified Systems Defense Force 1,Defense Fleet,318.6935680501722,3.0,83.07218009514648,118.99029586641667,5.0,e2176638,Idle
FLT-00954,176da50470,The Consolidated Unified Systems Assault Force 2,Assault Fleet,715.9558428855325,7.0,171.10289225700402,152.32895263033268,20.0,e2176638,Idle
FLT-00955,f83f785370,The Great Consolidated Imperium Assault Force 1,Assault Fleet,745.2973117256547,7.0,191.54506178760408,149.32051194367205,20.0,89ce852a,Idle
FLT-00956,f83f785370,The Great Consolidated Imperium Assault Force 2,Assault Fleet,680.7583715182733,7.0,191.00572292405585,144.84538448392837,20.0,89ce852a,Idle
FLT-00957,85aec51e58,The Great Consolidated Imperium Assault Force 1,Assault Fleet,641.856367862543,7.0,178.80095235183873,149.46396296759525,20.0,017957c7,Idle
FLT-00958,85aec51e58,The Great Consolidated Imperium Dreadnought Force 2,Dreadnought Fleet,2832.7432178676386,3.0,829.768516523628,637.008688667243,50.0,017957c7,Idle
FLT-00959,4c224c8349,The Vesperari Technocracy Carrier Force 1,Carrier Fleet,1367.6911012740552,5.0,347.1386816300677,288.197153450957,35.0,870bffb3,Idle
FLT-00960,4c224c8349,The Vesperari Technocracy Carrier Force 2,Carrier Fleet,1293.2202544076424,5.0,380.3624596101029,311.0319871101206,35.0,870bffb3,Idle
FLT-00961,37270686ec,The Scientific Technocracy Dreadnought Force 1,Dreadnought Fleet,2719.5954364706977,3.0,845.8513526097415,588.929772600328,50.0,0c60f83d,Idle
FLT-00962,37270686ec,The Scientific Technocracy Assault Force 2,Assault Fleet,721.897344490092,7.0,196.96143266525831,151.86566433193576,20.0,0c60f83d,Idle
